"","WindGustSpeed","WindSpeed9am","WindSpeed3pm","MinTemp","MaxTemp","TempRange","Temp9am","Temp3pm","Evaporation","Sunshine","Cloud9am","Cloud3pm","Rainfall","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","WindGustDir","WindDir9am","WindDir3pm","RainToday","RainTomorrow","Season","KmeansDF","KmeansScaled"
"817",33,17,13,23.4,28.8,5.4,23.5,26.5,1,0,8,8,183,98,87,1009.2,1006.4,"S","S","S","Yes","Yes","wet","4","1"
"818",30,15,13,23.5,27,3.5,25.6,24.2,2,0,8,8,83.8,88,98,1008.7,1006.4,"S","S","SSE","Yes","Yes","wet","4","1"
"819",28,17,19,23.5,29.3,5.8,25.3,24.8,3.2,1,8,8,109.6,89,95,1008.9,1006.8,"N","S","N","Yes","Yes","wet","4","1"
"820",17,11,11,23.1,28.5,5.4,26.2,27.1,5.2,0,7,7,55.8,88,81,1009.9,1007,"NE","SSE","NNE","Yes","No","wet","1","1"
"821",26,13,0,24.1,28.2,4.1,26.3,25,2.6,0.9,7,8,0.8,89,91,1010.3,1008.3,"S","SSE","calm","No","Yes","wet","1","1"
"822",35,15,19,23.8,31.1,7.3,26.6,30.2,3,5.3,8,6,60.8,81,63,1011.6,1008.2,"ENE","SSE","E","Yes","No","wet","1","1"
"823",26,9,15,23.6,31,7.4,29,30.2,5,10.6,5,5,0.2,74,70,1010.4,1007.2,"NE","S","NE","No","No","wet","2","2"
"824",31,13,24,24.5,32.5,8,29.4,31.9,3.4,10,2,5,0,71,63,1009.3,1006.3,"E","S","E","No","No","wet","2","2"
"825",39,13,20,24.4,32.5,8.1,29.1,29.4,5.6,8.3,6,7,0,72,79,1008.7,1006.3,"SE","S","SSE","No","Yes","wet","2","1"
"826",39,15,15,25.3,30.5,5.2,27.6,28.8,8.8,2.1,6,7,16,86,83,1008.3,1005.4,"ENE","SSE","SE","Yes","Yes","wet","1","1"
"827",30,15,13,23.4,29,5.6,25.8,28,1.6,0.5,8,8,128.2,87,81,1010.2,1007,"S","SSE","SSE","Yes","Yes","wet","4","1"
"828",28,2,7,23.3,27,3.7,25,25.2,5.2,0.1,8,8,48,88,93,1010.7,1008.3,"W","SSW","ENE","Yes","Yes","wet","1","1"
"829",33,0,13,22.6,28.8,6.2,25.3,27.1,2.6,1.3,8,7,27,85,83,1011.5,1007.2,"NW","calm","NNE","Yes","Yes","wet","1","1"
"830",20,7,13,23,27.6,4.6,25.9,26.4,4.6,0.1,7,7,46.2,86,84,1010,1006.7,"SE","SSE","SE","Yes","No","wet","1","1"
"831",31,11,20,23.7,30.7,7,25.2,30,4,2.2,7,6,0.8,83,64,1009.5,1006,"SSE","S","SSE","No","Yes","wet","2","1"
"832",39,9,9,23.5,29.7,6.2,25.6,26.2,1.4,1.2,7,8,7.4,82,92,1010.9,1007.7,"S","S","SSE","Yes","Yes","wet","1","1"
"833",30,11,11,22.6,30.7,8.1,25.9,27.2,4.4,4.5,7,7,15.4,78,83,1011.8,1008.4,"SSE","SSE","SSW","Yes","Yes","wet","1","1"
"834",31,11,19,22.3,30.6,8.3,26.9,29.8,4.2,6.6,7,6,18,72,69,1011.2,1007.4,"ENE","SSE","ENE","Yes","Yes","wet","2","1"
"835",30,13,6,23.5,28.1,4.6,25.5,26.2,3,1.4,7,7,6.2,87,82,1011.7,1009.2,"ENE","SSE","ENE","Yes","Yes","wet","1","1"
"836",31,13,22,24.1,30.1,6,27.3,26.6,3.6,2.2,7,7,10.8,84,88,1012.3,1010,"SSE","SSE","SSE","Yes","Yes","wet","1","1"
"837",41,11,13,25.1,31,5.9,26.7,29.9,2.8,4.4,7,7,5.4,87,71,1014,1010.8,"SE","SSE","SE","Yes","Yes","wet","1","1"
"838",30,13,19,24.6,31.4,6.8,27,30.8,4.8,9.3,5,1,9.2,83,66,1013.1,1009.4,"SE","S","ENE","Yes","No","wet","2","2"
"839",24,11,13,23.6,30.8,7.2,28.9,29.9,5.8,8.4,2,4,0,74,73,1011.5,1007.2,"NNE","SE","NNE","No","No","wet","2","2"
"840",30,11,15,24.9,31.5,6.6,29.3,29.4,5.2,5.4,7,6,0,73,72,1010,1005.4,"N","NNW","N","No","No","wet","2","1"
"841",30,7,13,24.9,31.6,6.7,29.8,29.2,5.6,5.2,5,7,0,73,76,1007.7,1005.4,"NNE","WNW","N","No","Yes","wet","2","1"
"842",30,2,17,23.9,31.4,7.5,28.9,30.7,6.8,8.1,3,3,2.6,72,67,1008,1004.7,"N","E","N","Yes","No","wet","2","2"
"843",28,11,13,24.2,31.7,7.5,29.2,29.7,2,10.1,6,6,0.2,75,67,1008,1005.3,"NE","SSE","NE","No","Yes","wet","2","1"
"844",24,9,13,25,31.6,6.6,29.6,30.6,4.6,10.8,4,4,1.4,72,70,1009.6,1006.5,"NE","SE","NE","Yes","Yes","wet","2","2"
"845",30,15,13,24.3,31.7,7.4,25.7,30.6,6.4,8.3,6,3,12.2,88,68,1010.9,1006.9,"NNE","SSE","NE","Yes","No","wet","1","1"
"846",35,19,22,24.1,31.5,7.4,26.6,30.7,6.4,7.3,5,5,0.8,80,59,1010.6,1007.8,"SSE","SE","E","No","No","wet","2","2"
"847",37,22,20,24.7,30.8,6.1,26.8,29.5,6.4,3.9,7,7,0,76,67,1011,1007.9,"SSE","SSE","SE","No","No","wet","2","1"
"848",31,17,13,23.9,31.9,8,26.7,30.7,6.8,6.3,5,3,0,80,61,1011.1,1007.7,"S","S","NE","No","No","wet","2","2"
"849",37,15,15,24.1,32.1,8,27.7,30.8,5.2,7.8,4,4,0.4,78,66,1011.3,1008.2,"ENE","SSE","ENE","No","No","wet","2","2"
"850",30,17,15,23.8,31.8,8,28.1,31.5,5.8,9.8,5,3,0.6,74,61,1011.8,1008.4,"S","S","NE","No","No","wet","2","2"
"851",30,15,7,24.4,31.7,7.3,28.7,29.7,5.4,4.8,3,7,0.2,71,69,1012.1,1009.4,"ESE","S","ESE","No","No","wet","2","1"
"852",28,13,20,24.3,30.7,6.4,25.2,29,3.6,3.6,8,7,6.6,92,65,1010.8,1007.8,"unkn","unkn","unkn","Yes","Yes","dry","1","1"
"853",39,24,19,24,30.4,6.4,27.3,28.3,8,9.1,7,7,7,65,61,1010.7,1008.5,"unkn","unkn","unkn","Yes","Yes","dry","2","2"
"854",35,7,7,23.9,29.2,5.3,26.5,26.4,1.4,0.1,8,8,1.6,90,98,1014.3,1012.1,"unkn","unkn","unkn","Yes","No","dry","1","1"
"855",24,13,13,24.1,27.4,3.3,27.5,25.4,5,4.8,4,7,0,72,85,1008,1004.2,"unkn","unkn","unkn","No","Yes","dry","2","1"
"856",35,7,22,22,28.6,6.6,27.3,25.7,3.6,9.8,2,6,15.6,71,76,1010.1,1007.9,"unkn","unkn","unkn","Yes","Yes","dry","1","1"
"857",37,19,24,22.6,29,6.4,25.8,27.5,3.8,0.7,8,8,10.8,78,75,1008,1004.2,"unkn","unkn","unkn","Yes","Yes","dry","1","1"
"858",41,13,13,22.6,27.8,5.2,26.8,25.1,3.6,3,3,8,3,77,87,1014,1011.7,"unkn","unkn","unkn","Yes","Yes","dry","1","4"
"859",37,17,17,22.7,26.9,4.2,24.1,24.2,4.4,1.1,7,7,13.2,87,80,1011.6,1007.9,"unkn","unkn","unkn","Yes","Yes","dry","1","4"
"860",30,2,13,22.1,29,6.9,27.2,27.9,4.4,6.6,7,6,2.2,76,85,1011.3,1008.1,"unkn","unkn","unkn","Yes","Yes","dry","2","1"
"861",24,2,6,22.5,29.7,7.2,29.2,28.1,2,6.2,2,7,1,70,70,1009,1005.1,"unkn","unkn","unkn","Yes","No","dry","2","1"
"862",37,9,17,21.2,30.2,9,26.9,29,8.4,10.2,3,7,0,73,73,1013.8,1011.1,"unkn","unkn","unkn","No","No","dry","2","2"
"863",39,6,13,21.3,30.6,9.3,27.3,26.6,5.6,0.3,5,7,0,70,74,1011.7,1007.7,"unkn","unkn","unkn","No","No","dry","2","1"
"864",30,9,17,20.2,30.4,10.2,25,28.7,1.4,5.4,6,8,0,72,63,1012.3,1009.1,"unkn","unkn","unkn","No","No","dry","2","1"
"865",26,0,30,18.3,30,11.7,23.5,32,7.2,9.9,6,1,0,78,30,1013.1,1008.4,"unkn","unkn","unkn","No","No","dry","3","2"
"866",26,2,17,18.3,30.3,12,26.7,30.3,2.2,11.2,1,1,0,57,51,1006.6,1004.7,"unkn","unkn","unkn","No","No","dry","2","2"
"867",22,6,9,19.1,29.4,10.3,25.3,27.3,3.8,8.5,2,5,0,65,64,1016.5,1013.3,"unkn","unkn","unkn","No","No","dry","2","3"
"868",43,13,9,20.6,30.2,9.6,26.6,28.8,6.6,9.7,6,6,0,65,57,1010.2,1007.2,"unkn","unkn","unkn","No","No","dry","2","2"
"869",26,17,13,21.4,28.5,7.1,24.1,27.7,3.4,5.1,7,6,0,77,61,1011.9,1007.6,"unkn","unkn","unkn","No","No","dry","2","1"
"870",39,22,7,22.7,26.8,4.1,29,25,5.2,7.4,1,5,0.2,65,88,1012.2,1009.8,"unkn","unkn","unkn","No","Yes","dry","2","4"
"871",41,19,22,23.7,30.4,6.7,28.1,28.9,5.8,4,7,8,1.2,71,66,1012.3,1010,"unkn","unkn","unkn","Yes","No","dry","2","1"
"872",33,4,15,20.8,29.8,9,26.3,28.8,8,9.8,1,4,0,63,59,1009.6,1006.4,"unkn","unkn","unkn","No","No","dry","2","2"
"873",30,7,13,22.5,29.8,7.3,26.5,29.7,5.6,7.9,5,7,0,75,70,1011.2,1006.1,"unkn","unkn","unkn","No","No","dry","2","1"
"874",24,11,17,19.4,31,11.6,26.9,31.1,6.2,11,1,1,0,62,50,1012.9,1010.2,"unkn","unkn","unkn","No","No","dry","3","2"
"875",28,9,15,21.8,30.4,8.6,28,30.3,6.4,7.2,7,5,0,68,63,1008.1,1006,"unkn","unkn","unkn","No","No","dry","2","1"
"876",41,17,19,23.6,30.6,7,26.8,28.5,3.4,5.4,8,7,0,85,72,1009.3,1007.3,"unkn","unkn","unkn","No","No","dry","1","1"
"877",28,7,17,23.6,28.9,5.3,24.8,27.9,5,3.2,7,7,0,94,73,1009.7,1006,"unkn","unkn","unkn","No","Yes","dry","1","1"
"878",43,20,19,21.7,27,5.3,25.7,24,5,2,5,8,1,71,79,1009.9,1007,"unkn","unkn","unkn","Yes","Yes","dry","1","4"
"879",41,15,19,21.3,25.3,4,24.9,24,3.6,1.6,7,8,1.8,77,92,1005.1,1002.2,"unkn","unkn","unkn","Yes","No","dry","1","1"
"880",28,6,15,21.4,29.3,7.9,27.7,28.3,5.6,11.8,1,1,0.6,66,67,1012,1009.1,"unkn","unkn","unkn","No","No","dry","2","2"
"881",24,9,13,20.4,29.7,9.3,26.3,28.8,7.2,7.8,6,7,0,71,70,1011.5,1008.2,"unkn","unkn","unkn","No","No","dry","2","1"
"882",33,15,22,18.5,29.4,10.9,25,27.5,7,11.8,1,1,0,60,49,1013.7,1010.2,"SE","S","SE","No","No","dry","3","3"
"883",33,15,24,19.6,29.9,10.3,24.9,28.3,6.4,9.9,2,5,0,68,52,1013,1009.6,"ESE","SSE","ESE","No","No","dry","3","2"
"884",30,15,17,19.4,30.1,10.7,26.1,28.8,5.4,10.5,1,5,0,62,53,1012.1,1009.7,"E","SSE","SE","No","No","dry","3","2"
"885",37,9,24,20.2,30.4,10.2,26.1,28.7,5.6,10.5,4,4,0,65,54,1013.5,1010.9,"SE","SSE","SE","No","No","dry","3","2"
"886",44,17,28,20.2,29.9,9.7,25.7,27.5,7.2,10.1,5,3,0,66,48,1014.4,1011.6,"ESE","S","SE","No","No","dry","3","3"
"887",41,15,22,17.8,28.7,10.9,23.4,26.9,5.4,10,4,2,0,58,47,1015.5,1012.4,"SE","S","SE","No","No","dry","3","3"
"888",37,13,30,16.6,29.5,12.9,24.5,27.4,5.8,10.5,3,4,0,60,56,1014.2,1010.7,"SE","SSE","SE","No","No","dry","3","3"
"889",22,2,11,20.4,29.8,9.4,24.8,27.9,6.2,4.2,7,6,0,70,59,1013.5,1010.1,"S","SSE","NE","No","No","dry","2","1"
"890",19,6,11,20.6,29.1,8.5,25.6,27.6,4.4,6.7,3,5,0,75,69,1012.6,1009,"ENE","ESE","NNE","No","No","dry","2","1"
"891",33,20,15,20.2,27.9,7.7,24.4,26.9,4,10.6,1,2,0,44,37,1014,1011.3,"SSE","SSE","SE","No","No","dry","3","3"
"892",37,15,19,15.8,27.6,11.8,22.9,25.8,6.4,11,2,1,0,40,42,1015.6,1012.5,"ESE","SSE","ESE","No","No","dry","3","3"
"893",39,19,28,16.2,26.9,10.7,22.1,25,7,10.8,7,7,0,58,34,1016,1013.5,"SSE","SSE","SE","No","No","dry","3","3"
"894",35,19,24,13.2,26.5,13.3,19.8,25,9.6,10.9,2,2,0,52,37,1017.2,1013.4,"E","SE","ESE","No","No","dry","3","3"
"895",37,17,26,12.1,27.6,15.5,22.9,26.5,5,11,1,1,0,47,41,1018.1,1014.6,"SSE","S","ESE","No","No","dry","3","3"
"896",52,19,37,16.6,27.4,10.8,22.1,24.9,6.2,10.3,3,3,0,61,45,1019.5,1017.5,"SSE","SSE","SSE","No","No","dry","3","3"
"897",48,26,31,19,27.8,8.8,24.5,25.8,6.8,7.7,4,3,0,61,55,1020,1017,"SSE","SSE","SE","No","Yes","dry","3","3"
"898",52,22,22,20.1,25.3,5.2,21.9,23,6.2,3.3,7,6,3,84,73,1019.3,1017,"SE","SSE","SSE","Yes","No","dry","1","4"
"899",52,20,22,20.6,27,6.4,23.8,24.2,4.4,6,2,5,0.4,69,71,1019.3,1017.4,"SSE","SSE","SSE","No","Yes","dry","2","4"
"900",50,24,30,19.9,27.5,7.6,22.9,26.4,4,5.1,6,5,4.4,74,55,1019.1,1016.6,"SE","S","SE","Yes","Yes","dry","3","4"
"901",46,22,31,20,27.9,7.9,22.6,26.6,5.4,8.3,7,6,3.6,79,55,1017.1,1014,"SE","S","SE","Yes","No","dry","3","4"
"902",41,17,28,21.6,29,7.4,25.1,27.7,6.8,9.4,4,3,0.4,72,60,1015.7,1013.3,"SE","S","SE","No","Yes","dry","3","2"
"903",35,19,22,21.8,28.8,7,23.7,28,4.2,8.1,6,1,1.6,86,66,1015.3,1012.1,"SE","S","SE","Yes","No","dry","2","4"
"904",26,13,17,20.8,29.5,8.7,25.2,28.4,5,10.5,3,2,0,73,66,1013.5,1009.9,"S","S","NE","No","No","dry","2","2"
"905",31,15,11,20.1,29,8.9,24.9,28.2,4.8,8.4,5,4,0.2,77,50,1011.3,1007.5,"SSE","S","ESE","No","No","dry","2","2"
"906",39,24,15,18.8,25.4,6.6,22.5,24.1,5.6,11,2,2,0,39,45,1013.7,1010.5,"SSE","SSE","SE","No","No","dry","3","3"
"907",39,17,19,12.9,24.6,11.7,19.8,23,6.2,11,2,3,0,42,40,1016.2,1013.1,"SE","S","SE","No","No","dry","3","3"
"908",37,17,24,13.2,25.4,12.2,20.4,24.3,6,11,1,1,0,47,41,1017.7,1013.5,"SE","S","ESE","No","No","dry","3","3"
"909",35,17,20,16.1,27.1,11,21.6,26.2,6,10.4,2,2,0,57,50,1017.5,1014.4,"SE","S","SSE","No","No","dry","3","3"
"910",35,19,15,17.7,27.9,10.2,23.2,26.4,5.8,10.4,3,3,0,66,51,1018.1,1014.9,"S","S","SE","No","No","dry","3","3"
"911",30,17,19,15.9,27.9,12,23.3,26.6,5,10.5,1,1,0,62,52,1016.5,1012.8,"ENE","SSE","ENE","No","No","dry","3","3"
"912",33,15,20,14.9,27.1,12.2,21.2,25,4.8,9.6,1,4,0,63,51,1015.8,1012.1,"E","SSE","E","No","No","dry","3","3"
"913",33,15,20,11.8,26.3,14.5,19.7,25.2,5.6,10.8,1,0,0,52,26,1017.2,1013.4,"E","SSE","E","No","No","dry","3","3"
"914",31,7,22,10.6,26.2,15.6,21.1,25,5.2,10.9,1,1,0,51,39,1017.2,1014,"SSE","N","ENE","No","No","dry","3","3"
"915",31,15,19,11.8,26.5,14.7,19.7,25.5,5.2,10.8,1,1,0,55,40,1017.9,1014.7,"E","SE","ENE","No","No","dry","3","3"
"916",30,11,9,13.7,26.7,13,21.6,25.7,5.4,11,1,1,0,60,41,1017.7,1014.4,"E","SE","ESE","No","No","dry","3","3"
"917",26,0,15,13.1,27.5,14.4,21.3,26.4,4,10.5,2,4,0,66,56,1016.7,1013.2,"SE","calm","NE","No","No","dry","2","3"
"918",30,15,20,17.6,28.1,10.5,23,26.7,5,10.9,3,1,0,65,49,1016.3,1012.8,"S","SSE","E","No","No","dry","3","3"
"919",30,13,19,17.9,28.9,11,24.4,27.5,4.4,8.5,1,4,0,63,54,1015.5,1012.2,"S","S","ESE","No","No","dry","3","3"
"920",30,17,19,19.9,28.9,9,24,26.9,4.8,5.5,6,3,0,69,56,1016,1012.2,"SSE","S","ESE","No","No","dry","2","3"
"921",30,15,19,19.6,28.3,8.7,23.9,25.8,5,6,7,7,0,71,59,1013.9,1011.1,"SSE","SSE","E","No","No","dry","2","4"
"922",33,17,22,21.9,27.3,5.4,23,25.6,5.2,1.5,8,7,0,78,61,1013.2,1010.2,"SSE","S","SE","No","No","dry","2","4"
"923",31,13,19,20.7,24.5,3.8,22,23,4,0.4,8,7,0,82,70,1012.7,1009.9,"SSE","S","S","No","No","dry","2","4"
"924",35,20,17,18.6,25.2,6.6,21.3,24.6,3.2,8.7,7,2,0,67,58,1014.2,1010.2,"S","SSE","NE","No","No","dry","2","4"
"925",33,13,17,16.3,25.7,9.4,19.7,24.4,5.4,10,6,8,0,50,44,1014.5,1010.6,"SSE","S","NE","No","No","dry","3","3"
"926",31,15,13,15.2,25.3,10.1,20.9,24,6.4,10.2,1,1,0,51,42,1015.6,1011.7,"SSE","SSE","ESE","No","No","dry","3","3"
"927",31,15,17,12.5,25,12.5,20.1,23.9,6.4,10.7,3,4,0,46,44,1018.2,1014.1,"SSE","S","E","No","No","dry","3","3"
"928",31,15,17,10.1,24.7,14.6,17.6,24,5,10.6,1,2,0,56,41,1019,1014.9,"SSE","ESE","NE","No","No","dry","3","3"
"929",35,7,28,10.9,25.8,14.9,18.4,24.2,3.6,10.7,1,2,0,67,37,1018,1014.2,"SE","NW","SE","No","No","dry","3","3"
"930",39,15,22,10.5,25.3,14.8,20.6,23.7,5.8,10.9,2,3,0,47,30,1017.5,1014,"ESE","SE","SE","No","No","dry","3","3"
"931",30,0,20,9.2,25.4,16.2,17.9,24.1,6.8,10.6,7,7,0,60,31,1017.2,1014.2,"SSE","calm","SE","No","No","dry","3","3"
"932",30,11,17,11.4,26.6,15.2,21.7,25.5,4.8,10,2,2,0,55,40,1018,1014.1,"SSE","SSE","ESE","No","No","dry","3","3"
"933",28,13,19,13.5,26.2,12.7,21.1,25.1,5.8,10.7,7,7,0,55,45,1017.4,1013.1,"S","S","ENE","No","No","dry","3","3"
"934",39,9,28,12.8,26.8,14,19.9,24.9,6,10.8,2,3,0,64,36,1016,1013,"SE","SSW","SE","No","No","dry","3","3"
"935",54,20,35,14.1,26.6,12.5,22.1,25,6.6,10.6,2,1,0,50,43,1016.8,1014.1,"SE","SSE","SE","No","No","dry","3","3"
"936",48,31,35,19.1,25.8,6.7,21.7,24.7,6.6,8.6,6,4,0,60,47,1017.9,1016.2,"SSE","SSE","SE","No","No","dry","3","4"
"937",54,22,35,19,26.9,7.9,21.5,25.9,8,5,6,1,0,68,51,1020,1016.9,"SSE","S","SE","No","No","dry","3","4"
"938",46,24,26,19.8,26.7,6.9,22.7,24.3,7.2,7.5,2,3,0,66,59,1018.9,1016.2,"SE","S","SSE","No","Yes","dry","3","3"
"939",50,28,30,18.8,25.6,6.8,21.3,20.6,4.2,5,5,8,2.8,83,92,1016.8,1015.1,"SSE","SSE","SSE","Yes","No","dry","1","4"
"940",39,22,20,19.8,22.5,2.7,21.3,21.7,4,0.1,7,7,1,84,85,1016.9,1015,"S","S","S","No","Yes","dry","1","4"
"941",44,19,24,19.6,25.7,6.1,21.3,24.3,3.6,4,6,6,58.4,88,73,1017.6,1015.1,"SSE","S","SSE","Yes","Yes","dry","1","4"
"942",56,20,26,19,23,4,20,22.5,0.6,0.8,8,7,7,89,77,1019.5,1017,"SSE","SSE","S","Yes","Yes","dry","1","4"
"943",54,26,35,18.6,24.6,6,20.8,24.1,3,6.1,3,3,7.4,78,57,1018.7,1016.6,"SSE","SSE","SE","Yes","No","dry","3","4"
"944",37,13,22,18.2,24.1,5.9,19.6,21.5,4.2,1.9,7,7,0,78,69,1019.1,1016.1,"S","SE","S","No","Yes","dry","2","4"
"945",37,17,22,18.4,25.6,7.2,20.9,23.8,3.6,4.7,4,7,2,75,52,1018.1,1016.2,"SE","S","SE","Yes","No","dry","3","4"
"946",39,17,20,18.3,24.7,6.4,21,23.2,4.8,3.9,3,6,0,75,64,1020.3,1017.4,"SE","S","SSE","No","No","dry","2","4"
"947",43,19,31,15.7,26.2,10.5,21,24.9,4,9.6,7,6,0,61,41,1019.7,1015.7,"SE","SSE","SE","No","No","dry","3","3"
"948",28,11,17,11.4,26.6,15.2,21.7,24.2,5.6,6.6,7,7,0,63,49,1018.1,1014.8,"SE","S","SE","No","No","dry","3","3"
"949",30,17,17,15.5,26.9,11.4,21.1,26.1,3.4,9.6,7,7,0,67,42,1019.2,1015.8,"SSE","SE","ESE","No","No","dry","3","3"
"950",37,15,26,15.8,26.9,11.1,22.3,25,4.8,8.9,6,6,0,65,56,1020.5,1018.1,"SE","S","SE","No","No","dry","3","3"
"951",41,19,24,18.1,26.7,8.6,21.8,25,5.6,8.8,4,7,0,70,50,1020.7,1017.3,"SSE","SSE","SE","No","No","dry","3","3"
"952",39,20,24,18.5,25.8,7.3,21.4,24.8,5.8,8.9,4,3,0,66,52,1019,1015.4,"SSE","S","SE","No","No","dry","3","3"
"953",37,17,28,15.8,25.7,9.9,21.9,24.3,5.4,10.4,2,1,0,56,52,1020,1016.5,"SE","S","SE","No","No","dry","3","3"
"954",48,17,30,14.6,25.4,10.8,21.3,23.9,5.8,10.9,2,3,0,58,50,1020.1,1017.3,"SSE","S","SE","No","No","dry","3","3"
"955",48,17,22,19,26.8,7.8,21.9,25.9,5.6,6.9,7,2,0,70,46,1017.9,1014.4,"SSE","S","SE","No","No","dry","3","4"
"956",48,15,24,18.3,27.5,9.2,22.6,26,4.6,5.2,6,6,0,69,59,1017.6,1015.3,"SSE","S","SSE","No","No","dry","3","4"
"957",48,22,31,21.3,26.3,5,23.6,24.7,4.8,2.8,6,6,0,75,67,1018.3,1016.9,"SE","SSE","SE","No","No","dry","1","4"
"958",48,33,31,20.7,27.1,6.4,22.1,25.5,5,6.3,6,6,0.4,76,64,1017.7,1014.8,"SSE","SSE","SSE","No","No","dry","3","4"
"959",43,22,26,20.5,26.4,5.9,23.3,24.1,4.8,4.8,2,7,0.2,74,70,1017.6,1014.6,"SE","SSE","ESE","No","No","dry","2","4"
"960",39,20,26,19.7,27.3,7.6,22.9,25.6,3.4,9.8,1,2,0,69,57,1017.4,1014.6,"SE","SSE","SE","No","No","dry","3","3"
"961",35,19,26,16.3,27,10.7,22.2,25.7,3.2,10.7,2,2,0,61,42,1017.3,1013.8,"SE","S","SE","No","No","dry","3","3"
"962",31,15,20,13.1,26.5,13.4,22.3,25,8,8.3,1,5,0,59,53,1016.7,1013.3,"E","S","ESE","No","No","dry","3","3"
"963",30,15,15,15.9,25.2,9.3,20.7,23.8,4,10.7,1,5,0,67,45,1015.8,1012,"ENE","SSE","ESE","No","No","dry","3","3"
"964",37,9,24,10.4,25.4,15,17.6,24.7,4.8,11.1,3,2,0,55,28,1015.7,1012.1,"ESE","SSE","ESE","No","No","dry","3","3"
"965",30,19,15,9.4,24.7,15.3,18.1,24,6,10.9,1,0,0,53,25,1015.9,1012.8,"SSE","ESE","ESE","No","No","dry","3","3"
"966",28,13,19,9.4,25.2,15.8,19.8,24.2,7.6,10.4,1,4,0,51,44,1017.1,1014.3,"S","SE","ENE","No","No","dry","3","3"
"967",39,15,26,14.3,26,11.7,21.5,24.9,3.8,9.5,1,1,0,50,47,1018.7,1015.5,"SSE","SSE","SE","No","No","dry","3","3"
"968",46,19,28,19.1,26.5,7.4,21,25.4,5.6,8.9,5,1,0,69,52,1020.4,1016.4,"SE","S","SE","No","Yes","dry","3","3"
"969",39,15,30,18.1,26,7.9,21.6,24,6.2,6.5,5,5,2.2,73,58,1021.5,1018.3,"SE","S","SE","Yes","No","dry","3","4"
"970",46,28,35,16,26.2,10.2,21.5,25.1,6,9.8,3,4,0,60,54,1020.6,1016.8,"SE","SSE","SE","No","No","dry","3","3"
"971",52,17,31,20,25.7,5.7,22.1,23.8,5.6,0.6,7,7,0,71,60,1019.1,1015.9,"SE","S","SE","No","No","dry","3","4"
"972",41,19,20,19.4,25.5,6.1,21.6,24.5,5,4,6,6,0,69,59,1017.9,1015,"SSE","S","S","No","No","dry","3","4"
"973",44,20,31,18.8,26.8,8,21.8,25.3,4.8,10.6,1,1,0,56,50,1018,1015.2,"SE","S","SE","No","No","dry","3","3"
"974",56,17,41,15.8,25.7,9.9,20.7,24,7.6,10.1,5,1,0,68,49,1019.4,1016.3,"ESE","SSE","SE","No","No","dry","3","3"
"975",56,26,28,18.3,25.9,7.6,21.3,23.6,7.2,9.2,1,6,0,55,56,1019.9,1017.3,"SE","SSE","SE","No","No","dry","3","3"
"976",52,20,26,18.8,26.2,7.4,21.5,25.4,6.4,7.5,7,1,0,63,40,1020,1017.5,"SE","SSE","SSE","No","Yes","dry","3","3"
"977",50,20,28,17.9,25.7,7.8,20.4,25.3,6.4,4.2,5,5,2.8,76,53,1019.5,1017.2,"SE","SSE","SE","Yes","Yes","dry","3","4"
"978",43,22,20,19.1,25.2,6.1,21.9,20.3,6.4,3,7,8,1.2,73,92,1018.8,1017.1,"SE","SSE","SE","Yes","Yes","dry","1","4"
"979",43,19,24,19.2,26.7,7.5,22,23.1,1.6,6,3,7,2.2,72,61,1018.9,1016.7,"SSE","S","SE","Yes","Yes","dry","3","4"
"980",37,20,15,18.3,25.1,6.8,18.7,24.2,4,1.4,7,6,2.2,93,65,1019,1015.1,"S","S","S","Yes","No","dry","1","4"
"981",26,17,13,17.6,26.6,9,21.8,24.7,4.4,10.9,6,4,0.6,69,63,1017,1013.3,"NE","SE","NNE","No","No","dry","2","3"
"982",28,9,19,13.4,26.2,12.8,20.4,24.2,4,10.8,1,1,0,57,59,1015.8,1011.4,"NE","W","NE","No","No","dry","3","3"
"983",33,9,17,11.3,27.2,15.9,19.9,24.6,6.2,10.8,0,0,0,55,42,1015.1,1010.6,"NE","SE","NNE","No","No","dry","3","3"
"984",30,0,15,12,26.2,14.2,20.2,24.4,3.2,10.4,1,7,0,54,65,1013.7,1009.9,"NNE","calm","NNE","No","No","dry","2","3"
"985",41,24,28,14.7,27.1,12.4,22.4,25.2,3.6,10.5,7,5,0,35,37,1015.5,1013.5,"SE","S","SE","No","No","dry","3","3"
"986",35,19,24,16.1,27.2,11.1,23.3,24.8,9.2,8.8,2,3,0,54,50,1018.1,1015.6,"ESE","SSE","ESE","No","No","dry","3","3"
"987",35,17,24,17.1,27,9.9,22.3,25.4,6.4,10.5,1,3,0,55,46,1019.3,1015.7,"ESE","S","SE","No","No","dry","3","3"
"988",41,19,30,16.5,27,10.5,22.6,26,7.2,8.9,2,5,0,64,51,1019.2,1015.8,"SE","S","SE","No","No","dry","3","3"
"989",39,19,28,18.1,26.8,8.7,22.4,25.4,6.8,10.3,6,3,0.4,61,45,1018,1013.8,"SE","S","SE","No","No","dry","3","3"
"990",35,13,19,18,27.3,9.3,22.1,26,8,8,7,3,0,66,53,1016.8,1013.5,"E","S","ENE","No","No","dry","3","3"
