"ID","Date","Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
136819,2010-12-18,"2010","diciembre",18,"AliceSprings",18.2,30.7,5.8,13.6,6,"SSW",33,"SE","SSE",11,9,64,46,1007.4,1001.7,7,5,20.4,29.7,"Yes","Yes"
136820,2010-12-19,"2010","diciembre",19,"AliceSprings",18.6,28.8,1.6,5.6,4.2,"SE",41,"ESE","SE",20,19,50,39,1006,1004.1,7,7,23.3,28.6,"Yes","No"
136821,2010-12-20,"2010","diciembre",20,"AliceSprings",17,29.5,0,7.8,NA,"unkn",NA,"ESE","SSE",30,24,27,19,1010,1007.3,3,2,23.4,28.6,"No","No"
136822,2010-12-21,"2010","diciembre",21,"AliceSprings",11.5,30.3,0,NA,NA,"E",39,"ESE","ESE",17,20,23,14,1010.2,1006.2,NA,NA,22.6,29.7,"No","No"
136823,2010-12-22,"2010","diciembre",22,"AliceSprings",12.2,33,0,22.8,13.4,"E",41,"E","ESE",24,24,21,11,1010,1006.5,0,NA,25.3,31.9,"No","No"
136824,2010-12-23,"2010","diciembre",23,"AliceSprings",13.6,33.9,0,11,13.4,"unkn",NA,"E","SE",19,24,21,11,1012,1008.5,1,0,27.1,33.5,"No","No"
136825,2010-12-24,"2010","diciembre",24,"AliceSprings",16.1,35.2,0,12.2,13.4,"ENE",50,"ENE","ENE",11,20,31,20,1011.5,1006.6,1,2,27.8,33.9,"No","No"
136826,2010-12-25,"2010","diciembre",25,"AliceSprings",19,36.3,0,12,13,"unkn",NA,"ESE","SE",19,24,31,19,1007.6,1003,1,5,30.1,35.8,"No","No"
136827,2010-12-26,"2010","diciembre",26,"AliceSprings",20.7,37.8,0,13.2,12.9,"unkn",NA,"SSE","SSE",19,20,30,11,1004.4,1001.1,2,4,31.9,37,"No","No"
136828,2010-12-27,"2010","diciembre",27,"AliceSprings",20.6,31.1,0,17.2,13.5,"unkn",NA,"SE","S",26,28,34,11,1007.8,1004.3,0,1,25,30.5,"No","No"
136829,2010-12-28,"2010","diciembre",28,"AliceSprings",13.2,34.7,0,13.2,13.3,"unkn",NA,"SE","NE",26,13,25,13,1008.5,1004.6,1,3,25.6,33,"No","No"
136830,2010-12-29,"2010","diciembre",29,"AliceSprings",16.9,38.2,0,10.8,13.1,"unkn",NA,"ESE","ESE",19,19,22,18,1009.2,1004.8,6,5,29.5,36.5,"No","No"
136831,2010-12-30,"2010","diciembre",30,"AliceSprings",22.3,38.8,0,11.4,13.2,"unkn",NA,"NE","ESE",13,17,28,21,1009.3,1005.7,1,4,33.4,38.1,"No","No"
136832,2010-12-31,"2010","diciembre",31,"AliceSprings",20.1,38,0,15.2,9.8,"unkn",NA,"ENE","E",7,22,34,27,1008.1,1004.2,2,6,32,36.5,"No","No"
136833,2011-01-01,"2011","enero",1,"AliceSprings",25.3,33.3,0.2,12,3.4,"unkn",NA,"ESE","N",11,7,62,87,1007.6,1005.1,7,7,29.1,25.6,"No","Yes"
136834,2011-01-02,"2011","enero",2,"AliceSprings",21.7,37.4,22,9.6,12.3,"E",56,"NE","ENE",2,19,59,32,1008.8,1005,2,7,30.4,35.4,"Yes","No"
136835,2011-01-03,"2011","enero",3,"AliceSprings",21.7,38.6,0,8,12.5,"SE",35,"WSW","ENE",9,7,33,17,1008,1004.1,1,5,31.8,37.7,"No","No"
136836,2011-01-04,"2011","enero",4,"AliceSprings",24.1,38.4,0,11,7,"W",74,"SSW","WSW",13,7,35,21,1005.5,1002.2,7,7,32,37.5,"No","No"
136837,2011-01-05,"2011","enero",5,"AliceSprings",21.7,35,1,11,11.5,"ESE",37,"E","ENE",22,9,52,31,1007,1002.9,6,5,26,34.6,"No","No"
136838,2011-01-06,"2011","enero",6,"AliceSprings",22.8,38.5,0,11,12.4,"W",70,"NE","N",28,13,44,28,1005.4,999.8,4,7,30.8,37.1,"No","Yes"
136839,2011-01-07,"2011","enero",7,"AliceSprings",23.3,38.5,4.8,10.4,10,"S",57,"N","SE",24,9,46,27,1001.4,997.1,5,6,29.9,37.9,"Yes","Yes"
136840,2011-01-08,"2011","enero",8,"AliceSprings",23.4,36.5,1.4,9.4,10.3,"ENE",54,"SW","S",13,13,64,38,1002.3,998.3,7,7,28.2,34.9,"Yes","Yes"
136841,2011-01-09,"2011","enero",9,"AliceSprings",21.7,33,30,12.2,7.3,"E",63,"NNW","NE",9,33,79,65,1003.6,1000.9,7,7,25,25.8,"Yes","Yes"
136842,2011-01-10,"2011","enero",10,"AliceSprings",22.8,33.8,1.8,5.6,10.6,"SSE",59,"ESE","E",28,22,48,38,1002.2,998.3,5,5,28.7,33.1,"Yes","No"
136843,2011-01-11,"2011","enero",11,"AliceSprings",21.2,33.7,0,10.4,10.3,"SE",37,"ESE","SSE",22,24,48,30,1000.2,996.5,3,7,28.4,33.5,"No","No"
136844,2011-01-12,"2011","enero",12,"AliceSprings",23.4,26.4,0,10.2,0,"SE",35,"E","E",17,9,65,84,998,996.5,8,8,25.8,24,"No","Yes"
136845,2011-01-13,"2011","enero",13,"AliceSprings",20.1,33,2.6,0.8,12.4,"S",35,"S","SSW",15,15,64,33,999.5,998.6,6,5,25.1,31.4,"Yes","No"
136846,2011-01-14,"2011","enero",14,"AliceSprings",19.6,36,0,9,12.6,"SE",35,"NNW","ENE",17,17,49,23,1004.5,1001.4,5,6,29.5,35.4,"No","No"
136847,2011-01-15,"2011","enero",15,"AliceSprings",20.5,36.4,0,9.8,12.4,"ESE",48,"N","SE",13,26,39,27,1006.2,1002,7,8,29.6,35.8,"No","No"
136848,2011-01-16,"2011","enero",16,"AliceSprings",17.5,36.3,0,12,12.7,"SSE",50,"E","ESE",17,28,34,17,1006.4,1002.3,8,7,28.8,35.4,"No","No"
136849,2011-01-17,"2011","enero",17,"AliceSprings",20.1,37,0,13.6,12.7,"E",50,"ESE","E",17,30,36,23,1006.4,1002.8,6,4,29.6,36.2,"No","No"
136850,2011-01-18,"2011","enero",18,"AliceSprings",21.4,37.7,0,12,12.9,"ESE",50,"E","SSE",15,20,36,21,1007,1001.7,6,2,30.6,37.2,"No","No"
136851,2011-01-19,"2011","enero",19,"AliceSprings",21.6,38.1,0,12.2,12,"ENE",28,"E","NE",15,19,33,22,1005.5,1002,4,6,31.2,37.6,"No","No"
136852,2011-01-20,"2011","enero",20,"AliceSprings",22.7,38.9,0,10.8,12.5,"NE",43,"NE","S",26,7,32,19,1005,1000.8,1,8,31.5,36.8,"No","No"
136853,2011-01-21,"2011","enero",21,"AliceSprings",21.9,38.4,0,12.6,13,"ESE",48,"NE","SSE",15,19,23,11,1006.1,1003.1,0,1,31.1,37.5,"No","No"
136854,2011-01-22,"2011","enero",22,"AliceSprings",18.6,38.6,0,14,12.9,"SE",46,"ESE","ESE",15,26,23,19,1007.7,1004.6,1,6,31.8,38,"No","No"
136855,2011-01-23,"2011","enero",23,"AliceSprings",21.6,39.7,0,12.6,13,"E",48,"NE","E",15,26,32,17,1007.4,1003.4,1,5,32.9,38.9,"No","No"
136856,2011-01-24,"2011","enero",24,"AliceSprings",22.2,39.9,0,14.4,13.1,"NE",39,"N","NE",24,11,18,15,1005.8,1002,0,2,33.8,39.3,"No","No"
136857,2011-01-25,"2011","enero",25,"AliceSprings",27.3,39.6,0,17.2,13,"N",44,"NNW","N",31,20,31,21,1007,1004.6,0,1,33.2,38.7,"No","No"
136858,2011-01-26,"2011","enero",26,"AliceSprings",26.9,39.8,0,19.2,13,"ENE",39,"NNW","NNE",26,17,21,16,1010.6,1007.9,0,1,33.8,39,"No","No"
136859,2011-01-27,"2011","enero",27,"AliceSprings",25.6,43,0,13.2,12.9,"SE",59,"SSW","SE",11,26,23,11,1011.2,1006.7,1,6,35.9,42.9,"No","No"
136860,2011-01-28,"2011","enero",28,"AliceSprings",25.3,42.2,0,17.6,11.3,"ENE",80,"NE","NE",17,20,26,41,1010.7,1007.2,1,6,35.9,34.1,"No","No"
136861,2011-01-29,"2011","enero",29,"AliceSprings",25.1,41.7,0.4,19.8,12.9,"E",54,"E","ESE",31,22,26,16,1011.1,1007.2,0,NA,35.2,41,"No","No"
136862,2011-01-30,"2011","enero",30,"AliceSprings",19.8,39.8,0,17,13,"E",50,"E","E",24,24,17,10,1010.3,1004.9,0,2,31.7,39,"No","No"
136863,2011-01-31,"2011","enero",31,"AliceSprings",24.6,34.6,0,17.4,3.4,"ENE",35,"N","N",9,26,39,32,1008,1004.7,6,8,29.1,32,"No","No"
136864,2011-02-01,"2011","febrero",1,"AliceSprings",25.1,35,0,7.6,7.6,"NE",69,"N","NNE",17,19,42,32,1007.2,1003.2,6,7,30.4,34.6,"No","Yes"
136865,2011-02-02,"2011","febrero",2,"AliceSprings",22.3,31.7,5,7.2,5.1,"unkn",NA,"E","ENE",15,9,67,78,1008.2,1006.9,3,7,28.2,26.2,"Yes","Yes"
136866,2011-02-03,"2011","febrero",3,"AliceSprings",22.5,35.7,29.2,7.6,11.3,"SSE",33,"E","SSE",13,17,60,34,1008.5,1003.6,7,5,28.4,35.1,"Yes","No"
136867,2011-02-04,"2011","febrero",4,"AliceSprings",24.5,34.7,0,8,5.8,"SE",54,"SE","S",20,30,61,41,1004.2,999.1,6,6,28.4,32.8,"No","Yes"
136868,2011-02-05,"2011","febrero",5,"AliceSprings",22.4,27.8,7.4,7.4,1.1,"N",59,"SW","SW",20,30,96,91,997.7,995,7,7,23.3,24.9,"Yes","Yes"
136869,2011-02-06,"2011","febrero",6,"AliceSprings",20.6,25.3,9,3.2,0,"N",39,"N","N",15,15,82,96,1000.6,1002.3,7,8,22.8,22.4,"Yes","Yes"
136870,2011-02-07,"2011","febrero",7,"AliceSprings",22.3,32.5,23.6,1,7.9,"NNE",44,"NNE","NE",22,22,76,46,1009.3,1006.5,7,4,25.2,31.8,"Yes","No"
136871,2011-02-08,"2011","febrero",8,"AliceSprings",22.5,32.9,0.4,6.6,8.6,"E",43,"E","ESE",17,22,79,50,1010.7,1007.3,6,7,25.9,31,"No","Yes"
136872,2011-02-09,"2011","febrero",9,"AliceSprings",22.4,33.8,2.4,5.8,8,"E",46,"N","SE",2,24,72,46,1011.7,1007.9,6,6,27.1,32.2,"Yes","No"
136873,2011-02-10,"2011","febrero",10,"AliceSprings",22.5,34.1,0,5.6,10.9,"NNE",37,"N","E",9,11,69,36,1010.2,1006.8,2,4,27.3,33.6,"No","No"
136874,2011-02-11,"2011","febrero",11,"AliceSprings",21.5,34.1,0,8,12,"NE",35,"NNE","NE",9,13,63,34,1011.1,1007.7,1,4,27.4,33.4,"No","No"
136875,2011-02-12,"2011","febrero",12,"AliceSprings",21.5,35.3,0,8.4,12.6,"E",37,"WSW","ENE",6,19,57,26,1010.8,1007.3,1,5,28.3,34.8,"No","No"
136876,2011-02-13,"2011","febrero",13,"AliceSprings",22,33.7,0,9.8,11.4,"SE",59,"SE","SE",15,43,67,42,1011.4,1008.5,3,6,27.5,31.2,"No","No"
136877,2011-02-14,"2011","febrero",14,"AliceSprings",22.1,33.8,0,10.4,12.2,"SSE",35,"SE","SE",17,15,54,36,1012.3,1008.2,3,3,26.7,33.2,"No","No"
136878,2011-02-15,"2011","febrero",15,"AliceSprings",20.3,35,0,9.6,9.7,"ESE",35,"ESE","ESE",15,7,46,32,1011.2,1007.9,5,7,27.5,33.8,"No","No"
136879,2011-02-16,"2011","febrero",16,"AliceSprings",22.3,34.9,0,8.2,5.4,"S",56,"SE","ENE",7,26,76,34,1011.1,1006.4,7,4,24.7,33.5,"No","Yes"
136880,2011-02-17,"2011","febrero",17,"AliceSprings",21.3,36.1,4.4,4.4,7.3,"NW",57,"E","E",11,17,67,31,1008.8,1004.3,2,5,27.6,35.1,"Yes","Yes"
136881,2011-02-18,"2011","febrero",18,"AliceSprings",22.9,35.9,9.8,11.8,11.3,"unkn",NA,"NW","NW",13,22,64,34,1006.7,1003.3,7,6,28.9,34.9,"Yes","No"
136882,2011-02-19,"2011","febrero",19,"AliceSprings",25.2,36.2,0,10,7.9,"unkn",NA,"NW","NE",15,11,51,36,1007.5,1004.6,7,7,30.1,34.4,"No","No"
136883,2011-02-20,"2011","febrero",20,"AliceSprings",23.1,34,0.4,7,11.3,"unkn",NA,"E","ESE",17,19,64,48,1010.8,1006.7,6,5,28.4,32.9,"No","Yes"
136884,2011-02-21,"2011","febrero",21,"AliceSprings",21.4,30.4,16,10,11.1,"SE",37,"SE","SE",15,22,71,54,1012.7,1009.1,7,7,23.9,29.9,"Yes","No"
136885,2011-02-22,"2011","febrero",22,"AliceSprings",19.2,30.1,0,9.2,11.7,"SSE",48,"ESE","ESE",22,19,47,37,1012.4,1009.2,7,8,22.7,29.2,"No","No"
136886,2011-02-23,"2011","febrero",23,"AliceSprings",16.7,30.9,0,8.4,12.3,"SE",41,"ESE","ESE",15,24,39,23,1012,1007.9,5,3,22.9,30.4,"No","No"
136887,2011-02-24,"2011","febrero",24,"AliceSprings",17.9,34.5,0,9,10.8,"ESE",54,"ESE","ESE",11,24,37,34,1009.4,1005.4,1,5,26.4,33.7,"No","No"
136888,2011-02-25,"2011","febrero",25,"AliceSprings",19.1,34.7,0,9.2,11.8,"E",44,"N","ENE",7,13,46,24,1008.4,1004.6,1,5,28.1,34.2,"No","No"
136889,2011-02-26,"2011","febrero",26,"AliceSprings",17.8,34.6,0,8.8,11.8,"E",43,"SE","ESE",4,22,41,22,1007.3,1003.8,4,7,28,34,"No","No"
136890,2011-02-27,"2011","febrero",27,"AliceSprings",20.4,35.2,0,10.8,7.2,"ESE",35,"calm","ESE",0,22,50,31,1006.1,1003.1,5,7,26.6,33.5,"No","No"
136891,2011-02-28,"2011","febrero",28,"AliceSprings",20.1,35.8,0,9.2,7.8,"NE",50,"E","ESE",4,17,43,32,1005.6,1001.5,3,7,29.3,34,"No","Yes"
136892,2011-03-01,"2011","marzo",1,"AliceSprings",22.7,34.7,3.8,8.4,7,"ENE",44,"NNE","E",11,26,66,37,1006.5,1002.9,7,7,27.9,32.6,"Yes","No"
136893,2011-03-02,"2011","marzo",2,"AliceSprings",22.1,34.1,0,6.6,9.6,"ESE",39,"SE","E",17,15,49,35,1006.1,1002.7,7,6,27.4,32.9,"No","No"
136894,2011-03-03,"2011","marzo",3,"AliceSprings",21.3,28.6,0,9.2,1.4,"SSE",50,"SE","ESE",24,20,67,60,1005.9,1002.5,7,7,23.5,26.9,"No","Yes"
136895,2011-03-04,"2011","marzo",4,"AliceSprings",18.4,27.5,1.8,5,2.6,"SE",48,"SSE","SSE",15,19,63,57,1005.9,1003.1,7,7,20.8,26,"Yes","Yes"
136896,2011-03-05,"2011","marzo",5,"AliceSprings",19.2,28.9,2.4,5,6.5,"SE",33,"S","SSE",13,13,93,63,1007.8,1005.4,8,7,21.2,27.2,"Yes","No"
136897,2011-03-06,"2011","marzo",6,"AliceSprings",21,31,0.2,4,6,"SSW",33,"S","WSW",11,9,95,55,1008.7,1005.3,8,7,22.7,30.7,"No","No"
136898,2011-03-07,"2011","marzo",7,"AliceSprings",21.1,35.3,0.6,4.2,9.5,"ESE",43,"ENE","N",11,9,74,39,1007.5,1003.1,7,7,25.7,33.8,"No","Yes"
136899,2011-03-08,"2011","marzo",8,"AliceSprings",21.9,30,5.4,6.6,0.9,"SSE",37,"N","SSE",4,7,84,57,1007.3,1004.4,7,7,22.8,28.9,"Yes","Yes"
136900,2011-03-09,"2011","marzo",9,"AliceSprings",21.5,25.4,28,7,0,"ESE",44,"S","S",17,20,95,95,1008.9,1007,7,8,21.8,22.5,"Yes","Yes"
136901,2011-03-10,"2011","marzo",10,"AliceSprings",19.7,25.7,4.2,1.2,1.8,"SE",44,"SE","SSE",28,24,86,56,1009,1006,8,7,19.7,24.3,"Yes","No"
136902,2011-03-11,"2011","marzo",11,"AliceSprings",18.7,29.2,0.6,4.4,5.1,"SE",41,"SSE","SE",15,22,95,62,1006.5,1003.7,8,7,20.7,27.2,"No","No"
136903,2011-03-12,"2011","marzo",12,"AliceSprings",20.6,28.2,0.2,3.4,4,"unkn",NA,"SE","ESE",20,31,86,61,1006.8,1004,7,7,22.9,27.6,"No","Yes"
136904,2011-03-13,"2011","marzo",13,"AliceSprings",20.8,24.4,2.6,5.2,0,"unkn",NA,"SE","ESE",24,20,95,96,1007.5,1004.7,8,7,21.3,23.4,"Yes","Yes"
136905,2011-03-14,"2011","marzo",14,"AliceSprings",21.2,25.5,40.2,3.8,0,"unkn",NA,"E","E",24,19,98,96,1008.6,1005.9,8,8,22.4,23.7,"Yes","Yes"
136906,2011-03-15,"2011","marzo",15,"AliceSprings",21.8,29.8,15,1.4,5.1,"unkn",NA,"ENE","NE",19,22,80,61,1009.9,1007.1,7,7,25.5,28.4,"Yes","No"
136907,2011-03-16,"2011","marzo",16,"AliceSprings",19.3,32.5,0.2,3.2,11.2,"NE",37,"E","ENE",13,13,68,43,1010.5,1006.4,7,7,26.1,31.7,"No","No"
136908,2011-03-17,"2011","marzo",17,"AliceSprings",21,33.3,0,7.4,10.7,"NE",44,"N","NE",15,9,68,46,1011.3,1007.7,3,6,26.5,32.6,"No","Yes"
136909,2011-03-18,"2011","marzo",18,"AliceSprings",22,33.2,3.8,6.4,9.6,"NW",52,"NNW","NNW",31,24,71,45,1009.5,1005.5,4,5,27.5,32.4,"Yes","Yes"
136910,2011-03-19,"2011","marzo",19,"AliceSprings",21.4,33.2,11.4,6.8,6.3,"W",39,"NW","NW",22,15,90,48,1008.2,1003.6,7,7,23.4,33,"Yes","No"
136911,2011-03-20,"2011","marzo",20,"AliceSprings",22.6,31.2,0.2,5.2,8.8,"S",26,"S","WSW",13,9,72,52,1008.5,1004.7,7,6,25.7,29.6,"No","No"
136912,2011-03-21,"2011","marzo",21,"AliceSprings",19.2,27.2,0,6,4.7,"ESE",33,"SE","E",19,11,62,49,1010.8,1007.7,7,7,22.9,26,"No","No"
136913,2011-03-22,"2011","marzo",22,"AliceSprings",17,22.7,0,6,0.3,"SE",30,"ESE","E",15,9,68,59,1012.3,1010.2,7,7,18.4,22.5,"No","No"
136914,2011-03-23,"2011","marzo",23,"AliceSprings",14.2,25.7,0,2.2,11.5,"ESE",35,"SE","SE",17,13,54,38,1014,1009.8,1,1,19.3,24.7,"No","No"
136915,2011-03-24,"2011","marzo",24,"AliceSprings",9.9,25.4,0,7,11.5,"SSE",37,"SE","SE",17,19,55,25,1015.8,1012.2,1,1,17.4,24.7,"No","No"
136916,2011-03-25,"2011","marzo",25,"AliceSprings",9.3,25.1,0,7.4,11.5,"SE",44,"ESE","ESE",19,20,55,24,1018.2,1014.7,1,0,17.2,24.3,"No","No"
136917,2011-03-26,"2011","marzo",26,"AliceSprings",9,25.3,0,6.4,11.5,"ESE",48,"ESE","SE",19,28,59,26,1018.7,1014.8,0,0,17.1,25,"No","No"
136918,2011-03-27,"2011","marzo",27,"AliceSprings",9,25.7,0,7.8,11.3,"ESE",41,"ESE","ESE",20,22,59,28,1017.6,1013.4,0,0,17.2,24.8,"No","No"
136919,2011-03-28,"2011","marzo",28,"AliceSprings",8,27.1,0,8.6,11.4,"ENE",35,"E","ENE",9,17,56,24,1016.8,1012.7,0,1,17.6,26.9,"No","No"
136920,2011-03-29,"2011","marzo",29,"AliceSprings",11.4,29.1,0,5.8,11.4,"ESE",39,"ESE","E",2,15,47,27,1015.3,1011.9,0,1,20.6,29,"No","No"
136921,2011-03-30,"2011","marzo",30,"AliceSprings",13.8,30.2,0,7.4,10.7,"ESE",44,"ESE","SE",9,28,54,35,1016,1012,1,5,22,29.2,"No","No"
136922,2011-03-31,"2011","marzo",31,"AliceSprings",13.3,29.8,0,7.8,11.3,"ESE",54,"E","SE",20,30,59,29,1017.3,1013.4,1,4,22.5,28.5,"No","No"
136923,2011-05-01,"2011","mayo",1,"AliceSprings",13.5,29.8,0,5.4,7.7,"S",41,"ENE","W",6,15,43,24,1015.3,1010.9,3,7,21.3,28.3,"No","Yes"
136924,2011-05-02,"2011","mayo",2,"AliceSprings",14,19.2,2,4.2,1,"S",28,"WSW","SSW",9,15,94,68,1017.4,1014.8,8,8,15.4,18.8,"Yes","No"
136925,2011-05-03,"2011","mayo",3,"AliceSprings",11.3,20.5,0,1.8,6,"SSE",35,"SE","SE",17,17,82,46,1019.9,1017.5,8,4,14.3,19.8,"No","No"
136926,2011-05-04,"2011","mayo",4,"AliceSprings",6,22.1,0,4,10.5,"SSE",39,"SSW","SE",4,22,77,36,1022.4,1019.1,2,4,13.6,21.5,"No","No"
136927,2011-05-05,"2011","mayo",5,"AliceSprings",10.4,21.4,0,3.8,3.8,"SSE",33,"SE","SE",9,24,55,31,1023.2,1018.5,7,7,14.5,19.8,"No","No"
136928,2011-05-06,"2011","mayo",6,"AliceSprings",4.8,21.9,0,4,10.2,"E",33,"ESE","SE",9,13,60,25,1021.8,1016.6,3,1,13.3,21.2,"No","No"
136929,2011-05-07,"2011","mayo",7,"AliceSprings",10.6,21.3,0,3.8,1.6,"S",22,"S","S",6,6,50,26,1019.1,1016,7,7,15.1,20.7,"No","No"
136930,2011-05-08,"2011","mayo",8,"AliceSprings",13,20.8,0,3.4,3.5,"ESE",19,"SSE","S",9,9,71,31,1018.4,1016,8,6,14.8,19.9,"No","No"
136931,2011-05-09,"2011","mayo",9,"AliceSprings",6.5,21.1,0,2.8,10.5,"S",41,"SSE","SSE",17,20,57,27,1021.5,1018.8,1,1,14.3,20.7,"No","No"
136932,2011-05-10,"2011","mayo",10,"AliceSprings",4.7,21.1,0,4,10.6,"ESE",37,"calm","S",0,22,59,27,1024.1,1020.4,1,1,12.7,20.5,"No","No"
136933,2011-05-11,"2011","mayo",11,"AliceSprings",2.9,19.8,0,5.6,10.5,"S",39,"ESE","SE",13,19,51,24,1024.2,1021,0,1,12.8,19.2,"No","No"
136934,2011-05-12,"2011","mayo",12,"AliceSprings",5,19.2,0,4.6,9.8,"SE",41,"ESE","SSE",19,20,48,30,1024.9,1020.9,1,1,13.9,18.9,"No","No"
136935,2011-05-13,"2011","mayo",13,"AliceSprings",2.8,17.3,0,4.8,0.8,"ESE",31,"SSE","ESE",11,19,73,48,1024.1,1019.8,7,7,11,16.5,"No","No"
136936,2011-05-14,"2011","mayo",14,"AliceSprings",2.4,17.6,0,3.4,2.9,"E",37,"NE","ESE",6,19,76,37,1024.2,1020.8,7,8,9.3,17.5,"No","No"
136937,2011-05-15,"2011","mayo",15,"AliceSprings",6.1,20.2,0,3,10.3,"E",46,"ESE","E",20,24,54,27,1026.8,1023.2,1,0,13.3,19.8,"No","No"
136938,2011-05-16,"2011","mayo",16,"AliceSprings",3,19.8,0,5.6,7.3,"ESE",37,"E","ESE",15,17,42,17,1026.8,1022.7,5,6,10.6,19,"No","No"
136939,2011-05-17,"2011","mayo",17,"AliceSprings",5.9,21,0,3.4,2.7,"ESE",31,"E","ESE",13,17,34,24,1023.7,1020,7,7,12.1,20.1,"No","No"
136940,2011-05-18,"2011","mayo",18,"AliceSprings",4.3,26.7,0,3.4,10.3,"ESE",30,"calm","NNE",0,9,58,23,1022.9,1018,2,0,13.3,26.1,"No","No"
136941,2011-05-19,"2011","mayo",19,"AliceSprings",5.7,27.5,0,4.8,10.3,"NNW",24,"calm","S",0,13,42,17,1022.2,1018.8,0,1,17,27.3,"No","No"
136942,2011-05-20,"2011","mayo",20,"AliceSprings",6.7,27.9,0,4.6,10.3,"ESE",28,"calm","ESE",0,15,48,18,1020.6,1016.2,1,3,16.1,27.5,"No","No"
136943,2011-05-21,"2011","mayo",21,"AliceSprings",7.2,28.3,0,5.2,10.1,"NNE",31,"S","NW",2,13,41,19,1018.6,1013.7,1,4,19.3,27.8,"No","No"
136944,2011-05-22,"2011","mayo",22,"AliceSprings",12.1,23,0,6.4,9.8,"SSW",31,"WSW","SW",13,19,53,37,1018.9,1016.1,5,NA,16.6,22,"No","No"
136945,2011-05-23,"2011","mayo",23,"AliceSprings",6.4,20,0,3.2,9.7,"S",35,"SW","S",13,20,53,29,1021.8,1018.6,6,3,12.5,19.7,"No","No"
136946,2011-05-24,"2011","mayo",24,"AliceSprings",4.3,19.1,0,3.6,9.9,"SSE",43,"SSW","SSE",9,20,68,37,1022.4,1018.8,2,1,11.3,18.5,"No","No"
136947,2011-05-25,"2011","mayo",25,"AliceSprings",5,18,0,4.2,8.9,"ESE",39,"ESE","SE",26,19,47,30,1023.1,1019.2,7,1,14,17.5,"No","No"
136948,2011-05-26,"2011","mayo",26,"AliceSprings",2.7,16.4,0,5,8.2,"ESE",33,"SSE","ESE",13,13,62,33,1023,1019.5,7,5,8.4,15.4,"No","No"
136949,2011-05-27,"2011","mayo",27,"AliceSprings",-2.1,17,0,3.4,10.2,"ESE",35,"ESE","E",9,19,64,26,1022.6,1018.3,0,0,6.7,16.4,"No","No"
136950,2011-05-28,"2011","mayo",28,"AliceSprings",-1,18.6,0,2.8,10.2,"ESE",28,"ESE","E",9,9,55,23,1021.7,1018.1,1,1,8,17.8,"No","No"
136951,2011-05-29,"2011","mayo",29,"AliceSprings",-0.5,18.9,0,3.4,10.2,"SSE",35,"W","ESE",2,17,55,20,1024.2,1021.1,0,0,8.7,18.5,"No","No"
136952,2011-05-30,"2011","mayo",30,"AliceSprings",-0.9,17.8,0,4,10.1,"ESE",35,"SE","SE",6,20,60,26,1025.3,1020.8,0,1,8.4,17.3,"No","No"
136953,2011-05-31,"2011","mayo",31,"AliceSprings",-2.2,18.6,0,4,10.1,"ESE",30,"WSW","ESE",4,15,59,16,1023,1018.9,0,0,6.7,18.5,"No","No"
136954,2011-06-01,"2011","junio",1,"AliceSprings",-1.4,19.2,0,4,10.2,"ENE",30,"calm","SE",0,13,54,22,1023.9,1020.3,0,0,8.7,18.6,"No","No"
136955,2011-06-02,"2011","junio",2,"AliceSprings",0.6,23,0,3.2,10.2,"NNE",24,"WNW","ENE",6,9,44,20,1023.6,1019.3,0,0,10.5,22.6,"No","No"
136956,2011-06-03,"2011","junio",3,"AliceSprings",1.9,23.9,0,3.4,10.2,"SSW",20,"WNW","S",4,9,50,14,1021.7,1017.5,0,0,11.5,23.5,"No","No"
136957,2011-06-04,"2011","junio",4,"AliceSprings",2.8,25.3,0,4,10,"ESE",30,"W","ESE",6,11,37,17,1019.6,1016.4,2,3,12.8,24.9,"No","No"
136958,2011-06-05,"2011","junio",5,"AliceSprings",7.5,26.7,0,4.8,8.7,"N",24,"SSE","N",2,6,49,15,1018.1,1015.5,6,5,12.4,26.2,"No","No"
136959,2011-06-06,"2011","junio",6,"AliceSprings",7.8,25.6,0,7,4.2,"N",28,"calm","NNE",0,7,47,19,1019,1014.9,7,7,15.7,25.2,"No","Yes"
136960,2011-06-07,"2011","junio",7,"AliceSprings",12.5,18.2,2.2,2.6,0,"E",26,"WSW","E",9,13,91,60,1019.5,1017,7,8,12.7,17.9,"Yes","No"
136961,2011-06-08,"2011","junio",8,"AliceSprings",12.1,13.1,0.6,1.8,0,"ESE",35,"E","ESE",17,13,87,94,1021.1,1018.4,8,8,12.5,12.8,"No","Yes"
136962,2011-06-09,"2011","junio",9,"AliceSprings",7.7,11.3,6.4,0.8,0,"SE",37,"SE","ESE",20,20,95,56,1022.8,1020.6,8,7,7.9,11.1,"Yes","No"
136963,2011-06-10,"2011","junio",10,"AliceSprings",4.8,13.3,0,2.2,9.8,"SE",56,"SE","SSE",19,20,63,38,1023.6,1021.2,4,2,7.8,13.1,"No","No"
136964,2011-06-11,"2011","junio",11,"AliceSprings",-2.1,14,0,4,10.1,"SSE",43,"WNW","S",2,24,81,39,1025.5,1022.2,3,4,4.2,13.6,"No","No"
