"","WindGustSpeed","WindSpeed9am","WindSpeed3pm","MinTemp","MaxTemp","TempRange","Temp9am","Temp3pm","Evaporation","Sunshine","Cloud9am","Cloud3pm","Rainfall","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","WindGustDir","WindDir9am","WindDir3pm","RainToday","RainTomorrow","Season","KmeansDF","KmeansScaled"
"889",30,0,15,15.5,23.4,7.9,18.2,22.4,5.8,2.3,8,7,1.2,75,47,1004.8,1002.8,"W","calm","SW","Yes","Yes","summer","2","3"
"890",37,15,17,15,23.2,8.2,19.4,23,4.4,11.9,5,3,1.4,66,52,1006.6,1006.9,"SW","SSW","WSW","Yes","No","summer","2","3"
"891",44,15,20,14.6,23.6,9,20.6,23.5,8.4,12,3,1,0,54,43,1013.1,1012.8,"SSW","SSW","SSW","No","No","summer","2","2"
"892",43,11,22,13.9,26,12.1,19.5,23.4,7,13.2,1,0,0,50,39,1022.4,1019.5,"SSW","E","SSW","No","No","summer","2","2"
"893",37,15,20,13.4,26.6,13.2,19.7,24,9.2,13.3,0,0,0,40,42,1021.9,1018,"SW","ESE","SW","No","No","summer","2","2"
"894",35,11,17,14.7,29.4,14.7,22.3,27.4,9.2,12.2,1,7,0,44,35,1015.7,1010.7,"SW","ESE","SSW","No","No","summer","3","4"
"895",41,15,19,20,35.5,15.5,27.9,32.4,10.6,12.2,1,1,0,25,29,1006.9,1003.1,"NE","ENE","SSW","No","No","summer","3","4"
"896",41,13,22,16.8,26.2,9.4,22.8,24.4,11.2,13.3,0,0,0,56,50,1007.1,1007.9,"SW","SSW","SW","No","No","summer","2","4"
"897",44,15,24,13.7,24.6,10.9,20.7,23.1,10.2,13.3,3,1,0,49,45,1013.1,1011.9,"SW","S","SSW","No","No","summer","2","4"
"898",39,11,20,15.4,29.8,14.4,20.8,27.2,10.4,11.8,5,6,0,44,35,1015.2,1011,"SSW","E","SSW","No","No","summer","3","4"
"899",35,13,11,18,33.1,15.1,22.2,32.4,9.8,11.9,7,1,0,42,19,1012.2,1007.8,"ESE","ESE","ENE","No","No","summer","3","4"
"900",41,13,15,17,31.3,14.3,23,30.3,10.8,13.2,3,4,0,46,25,1010.4,1006.9,"ESE","E","ENE","No","No","summer","3","4"
"901",43,13,17,14.8,30.5,15.7,20.7,29.6,13.4,12.1,5,3,0,43,17,1011.2,1008.1,"S","E","ESE","No","No","summer","3","4"
"902",39,20,15,15.1,28.8,13.7,21.6,28,11.8,5.7,1,7,0,39,21,1012,1008.6,"SE","ESE","E","No","Yes","summer","3","4"
"903",46,11,22,14.8,26.8,12,17.3,21.5,8.6,1.2,8,7,9.6,82,64,1010.5,1007.6,"ENE","E","ENE","Yes","Yes","summer","1","3"
"904",37,13,19,17.2,34,16.8,26.7,29.1,5.6,11.5,2,3,4.4,35,41,1006.4,1004.9,"W","ENE","W","Yes","No","summer","3","4"
"905",28,11,9,20.9,32.2,11.3,22.8,31.7,7.4,4.3,7,7,0,72,36,1008.6,1006.8,"ESE","ENE","ENE","No","No","summer","2","4"
"906",28,15,11,22.4,35.5,13.1,26.1,33.5,7.2,5.9,7,3,0,58,41,1009.4,1008,"SW","ENE","SSE","No","No","summer","2","4"
"907",30,7,15,20.5,31.2,10.7,29.1,30.9,6.6,13.2,2,3,0,61,52,1011.4,1010.6,"SW","WSW","SW","No","No","summer","2","4"
"908",50,13,7,18.6,39.9,21.3,28.7,39.5,8,13.3,0,0,0,45,21,1010,1007.2,"SE","E","SSE","No","No","summer","3","4"
"909",56,22,17,19.9,36.7,16.8,25.6,35.7,17,13.2,0,1,0,48,26,1011,1007.7,"ENE","E","E","No","No","summer","3","4"
"910",37,15,15,21.5,40,18.5,31.1,35.9,16,11.9,2,5,0,33,25,1005.6,1002.4,"ENE","ENE","W","No","No","summer","3","4"
"911",44,9,15,19.9,30.7,10.8,24.8,30.1,11.2,13.2,0,1,0,52,44,1008.3,1006.6,"SW","S","W","No","No","summer","2","4"
"912",37,11,17,17.4,28.9,11.5,22.9,27.6,11.6,13.1,0,0,0,51,43,1012.1,1010.2,"SW","E","SW","No","No","summer","2","4"
"913",41,7,20,15.9,31.7,15.8,26,28.2,7.6,13.3,1,1,0,46,45,1011.1,1009.1,"SW","SSE","SSW","No","No","summer","2","4"
"914",44,15,20,19.6,32.9,13.3,24.8,30.2,11.4,13.2,0,0,0,42,39,1011,1008.2,"SW","SE","SSW","No","No","summer","3","4"
"915",33,11,13,17.4,36.4,19,24.5,35.2,10.2,13.2,0,1,0,44,20,1011.3,1007.5,"S","ESE","SE","No","No","summer","3","4"
"916",41,15,7,18.7,39,20.3,25.9,38.3,12,12.5,1,3,0,42,26,1009.9,1005.9,"E","ESE","ESE","No","No","summer","3","4"
"917",30,9,13,25.2,34.7,9.5,30.8,34.4,10.4,6.3,6,3,0,62,44,1010.1,1008,"WNW","N","W","No","No","summer","2","4"
"918",35,11,22,22.3,36.5,14.2,29.1,31.6,8.4,13.2,0,1,0,51,46,1009.4,1005.9,"SSW","NE","SW","No","Yes","summer","2","4"
"919",43,9,19,23.8,28.5,4.7,25.3,27.3,11,2.4,7,6,2.8,88,60,1001.8,999.9,"NNW","NNE","WSW","Yes","Yes","summer","1","3"
"920",33,15,15,18.6,25.8,7.2,22,24.5,5.4,11.8,7,1,13.6,60,42,1004.5,1003.7,"WSW","SW","WSW","Yes","No","summer","2","3"
"921",37,19,19,17.5,25.1,7.6,21.7,24.6,7.8,11.1,7,4,0,54,43,1007.3,1007.8,"SSW","SSW","SW","No","No","summer","2","4"
"922",39,15,20,17.1,30.5,13.4,23.3,29,8.4,13,0,1,0,47,39,1011.2,1009.2,"SSW","ENE","SW","No","No","summer","2","4"
"923",39,17,13,18.8,36.6,17.8,27.1,36,10.6,13.2,0,0,0,38,18,1011.9,1009.2,"S","ENE","SE","No","No","summer","3","4"
"924",39,17,17,22.2,36.4,14.2,28.3,36.1,13.8,13.2,0,0,0,33,16,1012,1008.6,"ESE","E","SE","No","No","summer","3","4"
"925",37,17,15,18.4,34.7,16.3,24.6,33.7,13.2,13,0,0,0,43,16,1010.9,1006.5,"ENE","E","SE","No","No","summer","3","4"
"926",33,20,9,19.5,36.9,17.4,27.4,36.2,14,13,0,0,0,33,14,1005.2,1000.3,"SW","NE","SSE","No","No","summer","3","4"
"927",44,9,26,19.8,34.1,14.3,31.7,26.6,12,12.2,1,1,0,22,59,997.2,998,"SSW","NW","SW","No","No","summer","2","4"
"928",39,9,19,18,25.1,7.1,21.5,24.7,11.2,11.5,7,4,0,51,34,1007.5,1008.2,"SSW","SSW","SSW","No","No","summer","2","4"
"929",44,13,22,15,27.9,12.9,21.3,25.2,8.8,13,0,0,0,41,42,1014.9,1012.2,"SW","SSE","SSW","No","No","summer","2","4"
"930",39,17,9,17.5,36.3,18.8,24.1,35.4,9.4,13,0,0,0,41,23,1014,1009.5,"ENE","E","NE","No","No","summer","3","4"
"931",31,7,20,20,36.2,16.2,29.3,29.5,11.2,12.3,2,6,0,35,38,1009.2,1008.2,"SW","E","SSW","No","No","summer","3","4"
"932",33,13,19,18.6,32.4,13.8,24.3,29.7,9.2,13.2,0,0,0,43,41,1011.2,1008.1,"SSW","SE","SW","No","No","summer","3","4"
"933",39,6,17,18.7,30.5,11.8,25.3,27.6,9.8,13.1,0,0,0,49,44,1006.7,1005.2,"SSW","S","SW","No","No","summer","2","4"
"934",43,19,22,16.4,27.7,11.3,21.9,25.9,10.2,13.1,1,0,0,47,42,1011.1,1008.7,"SSW","SSE","SW","No","No","summer","2","4"
"935",33,9,13,19.1,34.2,15.1,22.5,33.3,11,8.3,7,6,0,50,22,1008.9,1007.2,"ENE","E","SSW","No","No","summer","3","4"
"936",31,6,17,18.2,33.2,15,27.8,30.7,8,7.4,5,5,0,42,29,1007.9,1008.2,"SSW","SSW","SW","No","Yes","summer","3","4"
"937",35,13,19,20.4,29.5,9.1,23.6,28.3,8.2,5.5,7,7,1.2,75,57,1011.9,1008.9,"SSW","SE","S","Yes","No","summer","2","3"
"938",31,17,15,18.5,22.6,4.1,18.5,22.1,7.8,1,8,6,0,79,60,1008.8,1006.9,"SSW","S","S","No","No","summer","1","3"
"939",41,11,20,13.1,25.8,12.7,20.4,25,3.2,13,1,1,0,54,39,1012.9,1010.3,"SSW","SE","SSW","No","No","summer","2","2"
"940",39,7,22,15.5,28.4,12.9,22.2,27,8.6,13,0,0,0,57,40,1011.4,1010.8,"SSW","SSW","SSW","No","No","summer","2","4"
"941",35,11,13,18.5,37.8,19.3,26.6,36.2,9.4,13.1,3,5,0,45,32,1011.2,1007.1,"SW","ESE","SW","No","No","summer","3","4"
"942",50,17,20,26.1,38.1,12,36.4,34.3,8.2,12.5,5,6,0,34,43,1006.1,1006,"NW","N","W","No","No","summer","3","4"
"943",46,11,20,23.7,40.4,16.7,30.4,27,10.6,8.7,3,8,0.2,53,84,1008.9,1008.1,"N","ENE","NE","No","Yes","summer","2","4"
"944",52,13,24,23.7,37.6,13.9,28.4,29,8.4,11.9,5,3,7.8,64,66,1008.4,1006.4,"WNW","NNE","WNW","Yes","Yes","summer","2","4"
"945",37,15,17,22.8,28.4,5.6,23.8,27.4,8.6,1.6,7,6,4.6,81,54,1010.5,1010.9,"SSE","SSE","SSE","Yes","No","summer","1","3"
"946",35,15,19,17.9,29.8,11.9,20.7,27.4,6.8,12.4,0,0,0.4,51,44,1012.6,1008.7,"SW","ESE","SW","No","No","summer","2","4"
"947",46,9,20,15.8,32.5,16.7,25.3,31.2,8,13.2,0,0,0,49,38,1008.9,1005.8,"SW","SE","SW","No","No","summer","2","4"
"948",50,11,17,19.7,35.5,15.8,25.8,33.6,11.4,13,0,1,0,48,38,1007.7,1005.2,"S","E","SSW","No","No","summer","3","4"
"949",44,11,19,22.9,34.4,11.5,26.7,33.4,10.6,12.2,1,1,0,53,40,1009.1,1007.5,"ESE","ESE","SW","No","No","summer","2","4"
"950",52,19,20,18.4,29.6,11.2,21.1,29,12.2,12.2,2,0,0,48,22,1018,1014.5,"ESE","E","SE","No","No","summer","3","4"
"951",46,20,24,16,30.1,14.1,20,29,14.4,12.4,1,1,0,37,20,1019.2,1015.1,"ESE","E","ESE","No","No","summer","3","4"
"952",39,19,13,18.3,32.4,14.1,23.1,31.4,10.8,11.9,4,4,0,40,22,1015.4,1011.7,"ENE","E","E","No","No","summer","3","4"
"953",35,15,19,21.6,33.8,12.2,27.5,31.5,10.2,11.8,1,5,0,44,38,1009.7,1005.9,"SW","NE","SSW","No","No","summer","3","4"
"954",43,7,20,20.1,31.1,11,25.9,30.1,10,12.8,1,1,0,59,46,1008.9,1007,"SW","S","SW","No","No","summer","2","4"
"955",39,15,15,20.9,35.1,14.2,24.8,33.6,9.8,12.7,1,0,0,59,30,1012.4,1009.8,"E","ESE","SE","No","No","summer","3","4"
"956",44,19,19,20.5,32.3,11.8,22.6,31.5,10.4,8.5,6,7,0,60,36,1016,1012.9,"ENE","E","E","No","No","summer","2","4"
"957",48,17,17,19.3,31.7,12.4,23.7,31.2,11,12.4,2,0,0,51,28,1018.2,1014.2,"E","E","ESE","No","No","summer","3","4"
"958",41,17,13,17.9,32.9,15,24.2,31.9,11.6,11.6,3,1,0,47,29,1017.2,1012.5,"SE","E","ENE","No","No","summer","3","4"
"959",30,15,7,21.1,34.3,13.2,23.6,34,10,10.2,7,1,0,58,34,1012.8,1008.8,"E","ENE","NE","No","No","summer","3","4"
"960",41,11,28,22.3,36.3,14,29.4,33.4,8.6,12.8,3,2,0,45,35,1009,1006.1,"SW","ESE","SW","No","No","summer","3","4"
"961",41,9,15,24.6,39,14.4,30.7,38.1,13.6,10.6,1,5,0,48,27,1008.1,1003.8,"SSE","E","SE","No","No","summer","3","4"
"962",37,19,13,21.8,34.4,12.6,26.3,33.7,12.2,11.3,1,3,0,57,34,1009.1,1005.2,"SE","E","E","No","No","summer","3","4"
"963",33,11,9,21.4,33.8,12.4,26.5,31.8,8.6,12.8,1,2,0,54,41,1007.6,1004.4,"SSW","E","W","No","No","summer","2","4"
"964",44,11,17,21.5,34.1,12.6,27.8,33.4,7.4,12.3,2,4,0,51,38,1008,1006.6,"E","ENE","SSW","No","No","summer","2","4"
"965",39,17,17,21,30.3,9.3,22.6,29.7,11.2,0,7,7,0,59,43,1014.1,1011.1,"E","E","ENE","No","No","summer","2","3"
"966",39,17,20,21.9,36.3,14.4,27.6,35.4,6.6,12.2,2,2,0,50,23,1013.4,1008.9,"NE","E","NE","No","No","summer","3","4"
"967",43,17,17,21.2,36.2,15,25.2,35.9,12.4,12.2,1,2,0,46,18,1010.4,1005.3,"ENE","ENE","ESE","No","No","summer","3","4"
"968",35,13,11,21.4,34.9,13.5,26.5,34,11.8,12.3,1,1,0,51,31,1008.8,1005.1,"NE","ENE","NE","No","No","summer","3","4"
"969",31,13,11,23.8,35.3,11.5,28.9,34.2,8.2,7.4,3,7,0,54,42,1006.8,1004.2,"NE","ENE","ENE","No","No","summer","2","4"
"970",31,9,19,24.5,37.5,13,29.7,34.4,7.8,11,1,2,0,52,41,1005.5,1003.2,"SSW","E","WSW","No","No","summer","2","4"
"971",28,7,15,22.9,36.2,13.3,30,34.7,8.8,11.9,0,1,0,56,43,1007.2,1005.7,"W","N","W","No","No","summer","2","4"
"972",35,9,17,23.1,37.4,14.3,28.2,34.4,11.4,11.2,1,2,0,51,34,1007.4,1004.7,"SW","E","WSW","No","No","summer","3","4"
"973",50,11,17,25.3,39,13.7,31,37.9,9.4,10.1,1,3,0,52,32,1007.1,1004.4,"N","E","SSW","No","No","summer","3","4"
"974",46,20,17,21.3,34.8,13.5,25.3,34.4,9.6,11.7,1,1,0,51,29,1012,1008.8,"ENE","E","ENE","No","No","autumn","3","4"
"975",39,15,11,20.7,33,12.3,24.5,32.2,11.4,11.7,0,0,0,47,24,1013,1009,"ENE","E","E","No","No","autumn","3","4"
"976",33,15,9,19.5,34.3,14.8,25.3,33.9,11.6,11.5,1,0,0,41,26,1011.7,1007.1,"ENE","E","E","No","No","autumn","3","4"
"977",35,13,19,20.8,35.1,14.3,28.8,31.9,8.2,11.3,1,2,0,39,38,1006.7,1003.7,"WSW","NNE","W","No","No","autumn","3","4"
"978",41,13,17,22.3,29,6.7,25.4,27.3,8.4,9.1,7,2,0,58,53,1007.4,1007.4,"SW","SSE","SW","No","No","autumn","2","4"
"979",39,13,20,17.8,26.6,8.8,22.4,25.3,8.2,10.8,3,2,0,48,50,1013.8,1012.9,"SW","SSE","SW","No","No","autumn","2","4"
"980",35,9,19,17.1,28,10.9,21.7,26.7,8.4,11.6,7,1,0,51,42,1015.8,1012.2,"SSW","ESE","SW","No","No","autumn","2","4"
"981",43,9,26,15.3,29.7,14.4,22.8,27.1,7.8,11.6,0,1,0,48,45,1013.2,1011,"SW","SE","SW","No","No","autumn","2","4"
"982",39,11,20,17.7,32.2,14.5,23.7,30.9,9.6,11.4,0,0,0,43,36,1014.3,1011,"SSW","E","SSW","No","No","autumn","3","4"
"983",41,6,19,17.3,32,14.7,25.2,28.1,8.6,11,1,1,0,47,45,1009.7,1007.6,"SSW","SSE","WSW","No","No","autumn","2","4"
"984",41,13,19,16.7,27.6,10.9,22.7,26.1,7.8,10.9,1,2,0,49,49,1012,1010.7,"SW","SSE","SW","No","No","autumn","2","4"
"985",43,9,24,16.9,27,10.1,21,25.7,9.6,10.8,1,3,0,55,38,1017.3,1015.6,"SSW","S","SSW","No","No","autumn","2","4"
"986",35,15,9,16.2,30.8,14.6,21.2,29.8,8.4,11.3,1,1,0,51,25,1020.9,1015.6,"ESE","E","ESE","No","No","autumn","3","4"
"987",33,17,7,19.1,34.9,15.8,25.5,34.5,10,11.2,2,1,0,39,19,1014.9,1010.4,"ENE","NE","NE","No","No","autumn","3","4"
"988",43,19,13,22.8,35.4,12.6,27,34.9,11,11.2,1,1,0,36,17,1013.4,1010.3,"E","NE","ESE","No","No","autumn","3","4"
"989",39,15,17,19.4,33.4,14,24.2,32.7,13.2,10.9,0,3,0,54,29,1012.7,1008.6,"SE","E","SE","No","No","autumn","3","4"
"990",37,11,17,20.7,32,11.3,24.7,29.9,9.4,11.3,1,2,0,62,46,1011.5,1009,"SW","ENE","SW","No","No","autumn","2","4"
"991",35,0,20,17.6,29.9,12.3,26.4,28.8,7.8,11.3,0,1,0,61,49,1011,1009.6,"SW","calm","SW","No","No","autumn","2","4"
"992",39,9,19,18.1,28.1,10,22.9,26.1,6.6,10.9,1,1,0,70,42,1012.4,1011.6,"SSW","S","SW","No","No","autumn","2","4"
"993",39,13,22,16.9,27.8,10.9,20.8,25.9,8.4,10.6,1,1,0,52,43,1015.8,1011.9,"SW","SE","SSW","No","No","autumn","2","4"
"994",37,15,11,16.7,31.5,14.8,21.3,30.5,8.8,10.8,1,1,0,53,33,1013.5,1009.8,"SE","E","S","No","No","autumn","3","4"
"995",35,19,15,19.4,32.1,12.7,26.7,28.8,8.2,10.4,1,6,0,47,50,1012,1010.7,"NE","NNE","WSW","No","No","autumn","2","4"
"996",30,0,19,19.7,31.2,11.5,24.3,28.4,7.8,10.9,1,1,0,75,49,1014.7,1013.3,"SSW","calm","SSW","No","No","autumn","2","4"
"997",35,13,13,20.6,35.2,14.6,24.7,34.5,5.2,10.2,0,2,0,57,27,1018.4,1015.9,"ENE","E","S","No","No","autumn","3","4"
"998",31,13,19,20.9,36.4,15.5,25.6,33.5,9.4,10.7,0,1,0,48,27,1020.3,1017.7,"SW","ENE","SW","No","No","autumn","3","4"
"999",35,17,17,20.6,35.1,14.5,27.7,33.2,9.6,10.7,0,1,0,30,22,1020.6,1017.3,"ENE","NE","SW","No","No","autumn","3","4"
"1000",31,7,15,14.1,34.2,20.1,25.8,31.3,8.6,11,0,0,0,32,20,1019.4,1015.8,"SW","NE","WSW","No","No","autumn","3","4"
"1001",35,6,15,14.4,33.7,19.3,25.6,30.8,8.2,11,5,5,0,32,25,1017.3,1014.3,"SSW","E","SW","No","No","autumn","3","4"
"1002",35,11,9,18.7,32.9,14.2,23,32.6,7.4,10.9,2,6,0,56,25,1018.9,1016.2,"SE","ESE","SW","No","No","autumn","3","4"
"1003",41,13,13,18.5,32.5,14,22.3,32,8.8,10.9,0,1,0,53,20,1022.9,1019.5,"E","ENE","S","No","No","autumn","3","4"
"1004",31,11,11,18.4,31.7,13.3,23.2,31.3,9.2,10.9,0,1,0,47,23,1024.2,1020.7,"SSW","ENE","SE","No","No","autumn","3","4"
"1005",30,17,7,18.1,31.1,13,19.3,28.5,7.2,10.3,7,8,0,49,45,1024,1019.7,"unkn","unkn","unkn","No","No","autumn","2","2"
"1006",39,11,11,17.1,30.3,13.2,22.4,29.3,4.6,7.9,8,8,0,61,46,1013.8,1010.8,"unkn","unkn","unkn","No","No","autumn","2","3"
"1007",41,15,11,16.9,31.4,14.5,24.2,29.4,8.6,9.9,7,8,0,26,24,1024.1,1019.6,"unkn","unkn","unkn","No","No","autumn","3","4"
"1008",46,6,11,14.8,33.6,18.8,23.1,30.8,5.4,10.3,8,8,0,43,21,1016.2,1012.2,"unkn","unkn","unkn","No","No","autumn","3","4"
"1009",28,7,9,13.1,34.7,21.6,24.3,29.4,6.6,9.2,7,8,0,56,52,1006.6,1004,"unkn","unkn","unkn","No","No","autumn","2","4"
"1010",31,15,13,15.4,30.5,15.1,24.8,27.1,6,10.4,7,8,0,55,53,1012.2,1010.7,"unkn","unkn","unkn","No","Yes","autumn","2","4"
"1011",33,7,11,14.7,22.4,7.7,18.4,19.8,7,5.8,7,8,2,48,56,1013.9,1011,"unkn","unkn","unkn","Yes","No","autumn","2","3"
"1012",41,11,9,9,23.5,14.5,17.7,23,4.6,6.8,7,8,0.2,36,30,1022.7,1020.1,"unkn","unkn","unkn","No","No","autumn","3","2"
"1013",31,9,11,12.3,26,13.7,19.1,24.7,3,10.2,7,8,0,64,39,1012.6,1010.4,"unkn","unkn","unkn","No","No","autumn","2","3"
"1014",31,13,11,16.6,29.3,12.7,22.5,27.8,6.6,8.1,8,8,0,43,37,1018.2,1016.2,"unkn","unkn","unkn","No","Yes","autumn","3","4"
"1015",19,11,9,19.3,24.8,5.5,24.5,22.8,3.2,2.8,7,8,2.2,54,64,1015,1013.7,"unkn","unkn","unkn","Yes","No","autumn","2","3"
"1016",33,9,15,19.4,24.6,5.2,18.7,22.8,5.8,5,7,8,0,45,46,1019,1016.8,"unkn","unkn","unkn","No","No","autumn","2","3"
"1017",24,7,13,13.3,24.8,11.5,17.6,21.2,4.6,11.2,7,8,0,75,60,1015.7,1013.5,"unkn","unkn","unkn","No","No","autumn","4","3"
"1018",31,11,11,12.8,25.8,13,21.6,25,4.2,10.6,7,8,0,53,31,1007.1,1005.2,"unkn","unkn","unkn","No","No","autumn","3","4"
"1019",26,11,6,11.1,30.8,19.7,20.4,29.7,5.8,12,7,8,0,37,21,1013,1009.5,"unkn","unkn","unkn","No","No","autumn","3","4"
"1020",31,15,7,20.5,35.7,15.2,28.2,33.2,4.2,10.4,7,8,0,44,28,1018.2,1016.2,"unkn","unkn","unkn","No","No","autumn","3","4"
"1021",41,9,11,18.9,27.2,8.3,23.8,25,7.4,0,8,8,0,51,57,1003,1001.3,"unkn","unkn","unkn","No","No","autumn","2","3"
"1022",30,7,11,19.1,26.3,7.2,24.1,25,4.2,7.8,7,8,0,59,41,1012.8,1012.7,"unkn","unkn","unkn","No","No","autumn","2","3"
"1023",26,7,13,14,25.3,11.3,20.5,23.8,4.4,9.5,7,8,0,63,42,1012.5,1011,"unkn","unkn","unkn","No","No","autumn","2","3"
"1024",22,13,11,11.1,25.6,14.5,22.4,22.5,1.4,5.8,7,8,0,39,58,1017.7,1017.3,"unkn","unkn","unkn","No","No","autumn","2","3"
"1025",35,17,6,10.3,28.9,18.6,19.7,28.6,4,11.8,7,8,0,40,22,1021.2,1017.7,"unkn","unkn","unkn","No","No","autumn","3","2"
"1026",44,6,9,16.7,32.3,15.6,25.3,28.5,6.6,10.8,7,8,0,52,39,1011.9,1008.5,"unkn","unkn","unkn","No","No","autumn","2","4"
"1027",31,9,6,17.4,27.2,9.8,22.4,27.3,6.4,5.6,7,8,0,33,24,1016.2,1013.2,"unkn","unkn","unkn","No","No","autumn","3","4"
"1028",31,13,9,19.2,25.6,6.4,23,22.8,6.8,2.1,7,8,0.4,57,64,1006.6,1004.7,"unkn","unkn","unkn","No","No","autumn","2","3"
"1029",30,11,20,14.3,26.6,12.3,22.8,24,7.6,8.1,8,8,0.8,46,40,1017.6,1014.5,"unkn","unkn","unkn","No","No","autumn","2","3"
"1030",30,7,7,12.8,26.1,13.3,20,22.5,2.6,11.2,7,8,0,66,59,1014.8,1012.4,"unkn","unkn","unkn","No","Yes","autumn","2","3"
"1031",35,9,17,17.1,22.2,5.1,18.1,20.8,5.2,7.9,7,8,9.6,54,50,1012.1,1010.5,"unkn","unkn","unkn","Yes","Yes","autumn","2","3"
"1032",35,15,19,12.9,20.6,7.7,18.6,17.2,4,4.3,7,8,4.2,52,50,1019.6,1017.5,"unkn","unkn","unkn","Yes","No","autumn","2","3"
"1033",39,17,17,8,23.1,15.1,15.8,19.3,5.6,11.2,8,8,0,56,59,1014.1,1011.2,"unkn","unkn","unkn","No","No","autumn","2","3"
"1034",37,13,17,7.9,23,15.1,17.8,20.9,5.6,10.2,7,8,0,49,48,1010.2,1009.6,"unkn","unkn","unkn","No","No","autumn","2","3"
"1035",24,6,13,8.3,24.2,15.9,16.9,22.9,5.2,9.9,1,1,0,67,38,1025.1,1021.9,"WSW","ENE","WSW","No","No","autumn","4","2"
"1036",26,9,15,10.5,25.3,14.8,17.4,24.1,4.4,8.7,0,5,0,64,42,1024.6,1020.8,"SW","ENE","SSW","No","No","autumn","4","2"
"1037",28,7,7,11.3,26.5,15.2,18.1,26.2,2.8,8.9,1,2,0,55,28,1023.6,1020,"SSW","E","NE","No","No","autumn","3","2"
"1038",20,6,9,9.8,26.5,16.7,18.5,25.5,3.6,9.7,1,3,0,50,35,1022.4,1019.2,"NE","ENE","SW","No","No","autumn","3","2"
"1039",33,9,13,8.9,25,16.1,17.4,24.3,4.2,7.9,2,7,0,53,42,1020.5,1018,"SSW","NE","W","No","No","autumn","2","2"
"1040",26,13,9,12.3,23,10.7,16.6,22.5,4.2,10,1,1,0,53,35,1022.9,1019.6,"SSW","SE","S","No","No","autumn","2","2"
"1041",33,11,15,12.4,25.2,12.8,15.5,24.9,4,9.9,0,0,0,60,32,1021.7,1017.4,"ENE","E","NE","No","No","autumn","2","2"
"1042",37,17,4,15.5,30,14.5,20.6,28.8,6.8,8.4,3,7,0,43,26,1018.7,1015.8,"NE","NE","WSW","No","No","autumn","3","4"
"1043",35,15,20,12.9,25.3,12.4,17.9,23,3,9.7,0,1,0,72,57,1023.5,1022.6,"SW","S","SW","No","No","autumn","4","2"
"1044",37,15,11,15.3,25.3,10,17.8,25.1,5.6,9.3,1,0,0,63,35,1029.2,1026.4,"ESE","E","E","No","No","autumn","4","2"
"1045",28,9,9,13.4,23.5,10.1,17,23.3,5.2,9.6,1,0,0,61,31,1030.6,1026.4,"ENE","E","ESE","No","No","autumn","4","2"
"1046",28,7,9,10.9,23.3,12.4,15.1,23,3.8,10.2,1,0,0,56,32,1028.6,1024.3,"NE","ENE","ENE","No","No","autumn","4","2"
"1047",28,7,13,12.2,23,10.8,15.3,22.7,6,9.6,1,2,0,57,32,1026.7,1022.3,"NE","E","ENE","No","No","autumn","4","2"
"1048",37,9,13,12.8,22.6,9.8,15,21.6,4.2,2.8,4,7,0,55,37,1024.8,1020.2,"NE","ENE","E","No","No","autumn","2","1"
"1049",30,11,9,15,21.8,6.8,17.5,21.3,4.2,1.4,7,7,0,57,49,1020.8,1016.4,"NE","ENE","E","No","No","autumn","2","3"
"1050",20,11,7,14,24,10,18.6,23.3,4.6,5.2,3,6,0.8,60,51,1013.6,1010.7,"ENE","ENE","WSW","No","Yes","autumn","2","3"
"1051",26,0,11,14.5,22.4,7.9,16.4,21.1,1.6,2.6,7,8,1.6,98,61,1013.7,1012.1,"WSW","calm","SW","Yes","Yes","autumn","1","3"
"1052",24,6,2,9.7,20.9,11.2,14.6,19.3,1.8,9.4,1,2,8.2,92,63,1019.8,1018.5,"NE","SE","ESE","Yes","No","autumn","4","1"
"1053",26,11,11,7.5,24.8,17.3,15.6,24.3,2.6,9.4,1,4,0,76,42,1021,1017,"NE","NE","NW","No","Yes","autumn","4","2"
"1054",59,9,17,15.6,18.5,2.9,18.3,16,4.8,1.8,8,4,24.2,97,84,1007.9,1011.3,"WSW","W","SSW","Yes","Yes","autumn","1","3"
"1055",28,0,15,4.5,17.7,13.2,10.1,17.5,2,8.5,1,3,14.6,88,48,1024.9,1023.6,"SSW","calm","SSE","Yes","No","autumn","4","1"
"1056",22,4,11,4.9,20.6,15.7,11.8,19.2,1.6,8.5,6,7,0,79,50,1029.2,1026.9,"SSW","ENE","SW","No","No","autumn","4","1"
"1057",20,0,7,5.4,21.2,15.8,13.2,20.1,2.6,8.3,0,5,0,80,50,1031.1,1027.4,"NE","calm","SSE","No","No","autumn","4","1"
"1058",22,7,9,6.9,20.5,13.6,14.3,18.8,2.6,0.5,6,7,0,82,55,1028.7,1024.9,"E","E","ESE","No","No","autumn","4","1"
"1059",31,9,9,10.3,20.5,10.2,15.1,19.4,2.2,3.8,5,6,0,71,46,1025.6,1021.4,"ENE","E","E","No","No","autumn","4","1"
"1060",26,11,11,12.2,21.5,9.3,15.9,21.4,2.2,5.2,6,5,0,57,28,1022.3,1018.9,"ENE","ENE","ENE","No","No","autumn","4","1"
"1061",28,7,7,11.6,22.8,11.2,15.6,22.4,3.8,9.1,1,3,0,53,36,1019.3,1016.1,"NE","ENE","ESE","No","No","autumn","2","2"
