"ID","Date","Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
31643,2012-03-07,"2012","March",7,"Sydney",17.1,23.3,0,6.6,7.8,"SSW",54,"SSW","S",33,22,62,60,1018.1,1015.7,NA,NA,19,21.3,"No","Yes"
31644,2012-03-08,"2012","March",8,"Sydney",15,21.2,109.4,NA,2.3,"NW",54,"W","WSW",30,15,96,71,1005.4,1005.9,NA,NA,15.6,20.1,"Yes","Yes"
31645,2012-03-09,"2012","March",9,"Sydney",14.9,28.4,18,1.2,10.7,"WSW",48,"W","W",13,24,75,39,1008.8,1007.9,NA,NA,18.5,27,"Yes","No"
31646,2012-03-10,"2012","March",10,"Sydney",17,26.5,0,5,10.8,"ESE",43,"W","SE",11,26,82,61,1013.5,1014.4,NA,NA,20.1,24.7,"No","No"
31647,2012-03-11,"2012","March",11,"Sydney",17.5,24,0,6.4,10.9,"ENE",30,"W","E",13,20,71,59,1019,1016.8,NA,NA,20.4,23,"No","No"
31648,2012-03-12,"2012","March",12,"Sydney",19.9,24,0,6.8,2.3,"ENE",43,"ESE","ENE",4,26,76,64,1020.2,1020,NA,NA,22.6,23.2,"No","No"
31649,2012-03-13,"2012","March",13,"Sydney",16.8,25.6,0,4,11.1,"NE",37,"W","E",13,19,78,57,1022.3,1020,NA,NA,20.1,24.1,"No","No"
31650,2012-03-14,"2012","March",14,"Sydney",18.1,25.2,0,6.8,7.5,"E",39,"W","E",7,24,85,79,1020.6,1018,NA,NA,20.2,23,"No","No"
31651,2012-03-15,"2012","March",15,"Sydney",20.2,26.2,0,4.6,8.5,"NNE",44,"ENE","NE",13,22,80,60,1017.2,1014.5,NA,NA,22.5,25.4,"No","No"
31652,2012-03-16,"2012","March",16,"Sydney",20.1,28,0,7.8,10.3,"NNE",43,"ESE","ENE",6,15,81,69,1012.8,1009.4,NA,NA,22.6,25.5,"No","Yes"
31653,2012-03-17,"2012","March",17,"Sydney",18.6,20.2,41.8,7.4,0.2,"SSW",50,"SSW","S",24,22,94,88,1014,1015.1,NA,NA,18.6,19.4,"Yes","Yes"
31654,2012-03-18,"2012","March",18,"Sydney",17.1,23,2.4,3.8,7.2,"S",57,"SW","SSW",15,28,66,64,1022.3,1022.3,NA,NA,19.4,21.6,"Yes","Yes"
31655,2012-03-19,"2012","March",19,"Sydney",17.6,24.4,12,6,5.2,"ESE",43,"SE","SE",19,22,72,57,1023.7,1022.7,NA,NA,21.1,23.2,"Yes","Yes"
31656,2012-03-20,"2012","March",20,"Sydney",18.9,24.7,1.2,3.6,5.6,"E",31,"SSW","E",6,19,84,53,1020.6,1016.7,NA,NA,19.6,24,"Yes","No"
31657,2012-03-21,"2012","March",21,"Sydney",18.9,25.1,0,5.6,7,"NE",37,"NNW","NE",13,20,83,72,1010.8,1005.1,NA,NA,20.5,23.8,"No","No"
31658,2012-03-22,"2012","March",22,"Sydney",18.3,20,0,4.8,0,"S",63,"SSW","SSW",17,13,79,75,1009.5,1007.9,NA,NA,18.6,19.1,"No","No"
31659,2012-03-23,"2012","March",23,"Sydney",17.6,26.3,0.4,1.4,10.9,"W",57,"WNW","WNW",11,20,84,31,1003.6,1001.7,NA,NA,19.5,26.1,"No","No"
31660,2012-03-24,"2012","March",24,"Sydney",13.9,25.2,0,6.6,11.1,"W",44,"W","S",22,15,47,26,1012.6,1011.8,NA,NA,16.1,24.2,"No","No"
31661,2012-03-25,"2012","March",25,"Sydney",14.5,23.2,0,7.8,5.7,"SE",28,"WNW","SE",13,15,76,55,1022.1,1021,NA,NA,16.5,20.8,"No","No"
31662,2012-03-26,"2012","March",26,"Sydney",16.2,23,0.4,3.4,9.7,"NE",37,"SSW","ENE",2,22,77,60,1023.6,1021.2,NA,NA,19.5,22.7,"No","No"
31663,2012-03-27,"2012","March",27,"Sydney",17.7,24.6,0.4,5.6,7.6,"N",33,"WNW","E",9,15,69,65,1023.6,1021.9,NA,NA,20.6,23.1,"No","No"
31664,2012-03-28,"2012","March",28,"Sydney",19.4,22.5,0,5.6,0.4,"E",31,"E","ENE",9,6,77,84,1023.2,1020.3,NA,NA,20.4,20.4,"No","Yes"
31665,2012-03-29,"2012","March",29,"Sydney",17.5,26.5,6.2,3.4,10.2,"ENE",26,"WNW","E",15,22,75,60,1019.4,1016.6,NA,NA,20.1,23.9,"Yes","No"
31666,2012-03-30,"2012","March",30,"Sydney",16.7,24.8,0.2,4,7.2,"W",22,"W","ESE",19,13,84,55,1019.1,1016.9,NA,NA,17.5,24.3,"No","No"
31667,2012-03-31,"2012","March",31,"Sydney",16.1,27,0,3.4,10.7,"E",22,"WNW","E",13,15,81,56,1018.9,1016.7,NA,NA,18.9,24.6,"No","No"
31668,2012-04-01,"2012","April",1,"Sydney",16.2,25.4,0,5.6,8.1,"WSW",39,"WNW","E",9,17,67,59,1018.3,1015,NA,NA,21,23.7,"No","No"
31669,2012-04-02,"2012","April",2,"Sydney",17.6,26.7,0.6,3.8,10.6,"W",20,"W","ESE",9,15,75,64,1017.8,1014.7,NA,NA,21.7,24,"No","No"
31670,2012-04-03,"2012","April",3,"Sydney",16.8,26.5,0,3,8.6,"W",24,"WNW","NE",13,17,88,56,1016,1013.6,NA,NA,18.6,25.6,"No","No"
31671,2012-04-04,"2012","April",4,"Sydney",18.6,25.7,0,6,10.8,"ENE",31,"NE","NE",11,17,60,62,1017.8,1016.3,NA,NA,24.6,24.5,"No","No"
31672,2012-04-05,"2012","April",5,"Sydney",19,25.6,0,3.2,10.4,"ENE",28,"SSE","E",2,20,64,54,1021.3,1019.2,NA,NA,23.8,24.4,"No","No"
31673,2012-04-06,"2012","April",6,"Sydney",17.6,25.1,0,6.6,10.3,"ENE",33,"W","ENE",6,20,67,45,1021.6,1017.2,NA,NA,22.3,24.1,"No","No"
31674,2012-04-07,"2012","April",7,"Sydney",18.2,28.3,0,8,9.2,"SSE",57,"WSW","SSE",15,31,69,59,1015.2,1016.9,NA,NA,21.5,23.3,"No","No"
31675,2012-04-08,"2012","April",8,"Sydney",20.1,24.3,0,8,0.5,"W",44,"NE","NE",17,15,62,72,1019.2,1013.6,NA,NA,22,23.4,"No","Yes"
31676,2012-04-09,"2012","April",9,"Sydney",14.1,24.8,6.4,3.8,10.7,"SSE",61,"WSW","W",28,19,41,28,1016.6,1013.6,NA,NA,17.6,24.6,"Yes","No"
31677,2012-04-10,"2012","April",10,"Sydney",10.1,19.1,0,7,10.2,"SW",65,"SSW","SSW",31,33,45,40,1024.5,1025.9,NA,NA,15.5,18,"No","No"
31678,2012-04-11,"2012","April",11,"Sydney",10.4,20.2,0,6,6.1,"SSW",54,"SSW","SSW",24,31,59,55,1030.6,1029.7,NA,NA,15.6,19.9,"No","Yes"
31679,2012-04-12,"2012","April",12,"Sydney",13,22.8,7.2,2.8,10.1,"unkn",NA,"W","SE",17,15,80,54,1032.8,1030.9,NA,NA,16.4,22.2,"Yes","No"
31680,2012-04-13,"2012","April",13,"Sydney",12.4,24.7,0,3.8,11,"ENE",28,"WNW","ENE",17,20,75,54,1031.9,1028.1,NA,NA,16.4,22.4,"No","No"
31681,2012-04-14,"2012","April",14,"Sydney",14.7,24.4,0,4.8,7.9,"ENE",30,"W","ENE",4,17,74,63,1028.2,1024,NA,NA,18.9,22,"No","No"
31682,2012-04-15,"2012","April",15,"Sydney",17,25.4,0,3.8,4.6,"W",22,"WNW","ENE",19,11,65,72,1025.2,1022.4,NA,NA,20.2,22.5,"No","No"
31683,2012-04-16,"2012","April",16,"Sydney",15.9,25.8,0,NA,7.8,"S",35,"WNW","SSE",11,20,63,58,1023.9,1021.7,NA,NA,19,23.5,"No","Yes"
31684,2012-04-17,"2012","April",17,"Sydney",17.3,21.4,23.6,5,0,"ESE",56,"SSE","SE",20,9,91,85,1022.9,1020.6,NA,NA,18.6,19.1,"Yes","Yes"
31685,2012-04-18,"2012","April",18,"Sydney",17.2,21.1,48.8,3.2,0.2,"NE",54,"WSW","ENE",9,35,95,81,1021.1,1018.3,NA,NA,17.6,20.5,"Yes","Yes"
31686,2012-04-19,"2012","April",19,"Sydney",17.5,23.8,56,NA,3.3,"ENE",31,"ENE","E",2,13,92,82,1019.7,1016.2,NA,NA,19.5,21.5,"Yes","No"
31687,2012-04-20,"2012","April",20,"Sydney",17.4,25.1,0.8,1,8.5,"unkn",NA,"W","ENE",9,9,91,72,1016.5,1014.4,NA,NA,19.1,24,"No","No"
31688,2012-04-21,"2012","April",21,"Sydney",18.2,24.9,0,4,5.6,"SSW",26,"SSW","SSE",19,19,92,72,1015.5,1012.8,NA,NA,19.8,23.4,"No","No"
31689,2012-04-22,"2012","April",22,"Sydney",16.5,23.8,0,2.2,NA,"ENE",20,"W","NE",13,7,95,81,1014.3,1010.9,NA,NA,17.7,22.2,"No","No"
31690,2012-04-23,"2012","April",23,"Sydney",17.6,19.5,0,1.6,0.1,"NW",33,"NW","N",20,15,81,85,1014,1011,NA,NA,19.4,19.1,"No","Yes"
31691,2012-04-24,"2012","April",24,"Sydney",15.6,25.3,1.6,1,7.6,"NW",74,"W","W",13,41,79,47,1011.7,1009.2,NA,NA,18.4,19.8,"Yes","Yes"
31692,2012-04-25,"2012","April",25,"Sydney",10.8,19.9,3.2,4,10.2,"W",65,"WNW","W",24,35,48,32,1011.6,1007.8,NA,NA,13.5,19.4,"Yes","No"
31693,2012-04-26,"2012","April",26,"Sydney",13.5,21.5,0,5.8,6.6,"W",37,"W","SSE",22,22,56,49,1018.5,1017.2,NA,NA,16.8,19.8,"No","No"
31694,2012-04-27,"2012","April",27,"Sydney",12.9,22.8,0,3.4,10.3,"W",22,"W","ESE",19,17,68,57,1022,1020.5,NA,NA,15.4,21.5,"No","No"
31695,2012-04-28,"2012","April",28,"Sydney",13.8,24.2,0,2.4,5.2,"N",24,"W","NE",15,11,80,51,1022,1017.4,NA,NA,16,23,"No","No"
31696,2012-04-29,"2012","April",29,"Sydney",13.1,19.1,0,3,6.6,"S",56,"SSW","SSE",17,28,73,52,1020.8,1021.9,NA,NA,17.7,18.7,"No","No"
31697,2012-04-30,"2012","April",30,"Sydney",10.9,20.2,0,5.4,3.5,"W",30,"W","ENE",20,11,70,43,1027.3,1025,NA,NA,13.5,19.9,"No","No"
31698,2012-05-01,"2012","May",1,"Sydney",12.7,22.1,0,2.4,9.5,"ENE",31,"WNW","NE",9,20,76,55,1027.2,1023.2,NA,NA,15.5,21.4,"No","No"
31699,2012-05-02,"2012","May",2,"Sydney",12.4,22.3,0,3.6,9,"W",31,"W","ENE",15,20,79,64,1023,1018.4,NA,NA,15.6,22.1,"No","No"
31700,2012-05-03,"2012","May",3,"Sydney",15.2,23.3,0,3,10.3,"WSW",26,"W","ESE",15,17,63,53,1019.7,1017.3,NA,NA,17.7,21.3,"No","No"
31701,2012-05-04,"2012","May",4,"Sydney",11.5,22.4,0,5,10.3,"W",31,"W","ESE",20,19,45,38,1020.6,1016.8,NA,NA,13.7,20.9,"No","No"
31702,2012-05-05,"2012","May",5,"Sydney",11.8,20.9,0,3,6.8,"SSW",48,"W","S",20,26,64,55,1016.8,1013.2,NA,NA,15.1,20.3,"No","No"
31703,2012-05-06,"2012","May",6,"Sydney",10.8,21.3,0,4.2,10.3,"W",37,"W","NE",24,13,65,37,1016.9,1014.2,NA,NA,12.9,21,"No","No"
31704,2012-05-07,"2012","May",7,"Sydney",11.2,18.5,0,3,0.7,"SSW",30,"W","SW",13,7,64,44,1018.2,1015.7,NA,NA,12.4,17.9,"No","No"
31705,2012-05-08,"2012","May",8,"Sydney",10.8,23.3,0,1.2,10.2,"W",30,"W","WNW",22,7,68,37,1018.7,1016.5,NA,NA,13.8,22.8,"No","No"
31706,2012-05-09,"2012","May",9,"Sydney",12,27.1,0,3,10.2,"W",22,"W","E",15,9,68,30,1021.1,1018.9,NA,NA,15.3,26.7,"No","No"
31707,2012-05-10,"2012","May",10,"Sydney",14.1,29.1,0,3.8,10.2,"W",28,"W","ESE",22,19,67,50,1021.7,1019.4,NA,NA,16.7,26.3,"No","No"
31708,2012-05-11,"2012","May",11,"Sydney",14.3,24.9,0,4,5.2,"W",28,"W","E",9,7,63,43,1018.5,1013.8,NA,NA,16.5,24.7,"No","No"
31709,2012-05-12,"2012","May",12,"Sydney",13.8,20.7,0,2.6,6.8,"WSW",54,"WSW","WSW",17,6,60,28,1017.6,1014.1,NA,NA,15.1,19.2,"No","No"
31710,2012-05-13,"2012","May",13,"Sydney",9.9,18.1,0,5.4,10.1,"W",70,"WSW","W",31,39,42,35,1013.4,1011.5,NA,NA,13.5,16.8,"No","No"
31711,2012-05-14,"2012","May",14,"Sydney",9.1,18.6,0,4.6,10.1,"W",43,"W","SSW",20,22,49,40,1021.4,1021.5,NA,NA,11.8,17.2,"No","No"
31712,2012-05-15,"2012","May",15,"Sydney",8.5,20.2,0,3.2,9.9,"W",35,"W","SSE",24,20,56,41,1024.3,1021.9,NA,NA,12.1,19.1,"No","No"
31713,2012-05-16,"2012","May",16,"Sydney",9.8,21.1,0,3.8,9.5,"W",31,"W","SSE",22,13,68,50,1025,1022.5,NA,NA,12,19.9,"No","No"
31714,2012-05-17,"2012","May",17,"Sydney",10,21.6,0,2,9.5,"W",26,"W","E",19,17,77,46,1025,1022,NA,NA,12.5,20.1,"No","No"
31715,2012-05-18,"2012","May",18,"Sydney",10.5,23.1,0,1.8,9.7,"W",22,"W","E",17,11,82,40,1025.1,1021.1,NA,NA,12.4,22.2,"No","No"
31716,2012-05-19,"2012","May",19,"Sydney",10.4,21.1,0,3.8,9,"W",30,"W","WNW",24,9,71,37,1023.1,1020.3,NA,NA,12.4,20.4,"No","No"
31717,2012-05-20,"2012","May",20,"Sydney",10.4,16.4,0,3,0.4,"W",30,"WNW","SSW",19,13,75,82,1026.1,1024.1,NA,NA,13,15,"No","No"
31718,2012-05-21,"2012","May",21,"Sydney",12.2,20.9,0.4,0.4,8.5,"W",26,"W","NNE",20,13,78,52,1025.5,1021.6,NA,NA,13.6,20.6,"No","No"
31719,2012-05-22,"2012","May",22,"Sydney",9.8,20.9,0,3,10,"WNW",33,"W","WNW",20,13,70,64,1024.2,1020.7,NA,NA,11.8,20.5,"No","No"
31720,2012-05-23,"2012","May",23,"Sydney",10.3,23,0,4,10.1,"NW",24,"W","N",11,17,69,88,1024.4,1020.2,NA,NA,13.2,21.7,"No","No"
31721,2012-05-24,"2012","May",24,"Sydney",9.6,17.1,0,4,2.4,"W",37,"WNW","W",7,7,79,93,1020.5,1018.7,NA,NA,12.2,13.7,"No","Yes"
31722,2012-05-25,"2012","May",25,"Sydney",12.2,18.6,13.8,1,4.3,"WNW",59,"NNW","NNW",24,24,77,37,1012.5,1008.8,NA,NA,15.7,18.4,"Yes","No"
31723,2012-05-26,"2012","May",26,"Sydney",10.4,17.5,0,6,7.8,"W",61,"WNW","W",26,31,43,41,1013.9,1012.8,NA,NA,12.5,15.9,"No","No"
31724,2012-05-27,"2012","May",27,"Sydney",10,19.3,0.2,3.4,9.2,"SW",41,"W","S",22,19,65,50,1020.3,1019.5,NA,NA,12.3,17.9,"No","No"
31725,2012-05-28,"2012","May",28,"Sydney",9.1,18.9,0,2.6,9.3,"SSW",41,"W","S",20,26,66,52,1026.5,1025.3,NA,NA,12.1,17.7,"No","Yes"
31726,2012-05-29,"2012","May",29,"Sydney",11.3,18.1,21.4,3,2.2,"SSW",30,"NW","S",9,17,94,69,1031.6,1030.6,NA,NA,12.1,16.6,"Yes","Yes"
31727,2012-05-30,"2012","May",30,"Sydney",10.4,18.5,1.4,1,6.6,"W",26,"W","SSE",19,13,80,63,1035,1032.5,NA,NA,12.8,17.3,"Yes","No"
31728,2012-05-31,"2012","May",31,"Sydney",11.9,20.1,0,3.2,2,"ENE",28,"W","SSE",20,15,79,63,1033.6,1030.7,NA,NA,12.9,17.4,"No","No"
31729,2012-06-01,"2012","June",1,"Sydney",11.6,18.8,0.2,1,1.2,"NNE",24,"WNW","ESE",15,6,89,67,1029.6,1025.7,NA,NA,12.8,18.2,"No","No"
31730,2012-06-02,"2012","June",2,"Sydney",12.8,16.8,0.2,0.6,0,"SSW",24,"WNW","ESE",13,6,91,94,1022.3,1018.7,NA,NA,14.9,15.8,"No","Yes"
31731,2012-06-03,"2012","June",3,"Sydney",14,15.3,27.4,1.6,0,"SSE",24,"WNW","SSE",11,15,96,94,1014.6,1010.6,NA,NA,14.2,15.2,"Yes","Yes"
31732,2012-06-04,"2012","June",4,"Sydney",12.8,20.6,11.2,0.2,8.1,"W",35,"W","WNW",13,9,91,57,1004.2,1000.4,NA,NA,14.3,18.7,"Yes","No"
31733,2012-06-05,"2012","June",5,"Sydney",9,16.1,0,4.2,4,"SSE",76,"WNW","W",15,33,53,64,1000.4,1000.7,NA,NA,12,12.4,"No","Yes"
31734,2012-06-06,"2012","June",6,"Sydney",10.4,16,19.2,2.6,5,"S",72,"SSW","SSE",28,28,70,79,1016.1,1017.9,NA,NA,14,13.7,"Yes","Yes"
31735,2012-06-07,"2012","June",7,"Sydney",9.1,17.7,6.8,1.6,9.1,"WSW",39,"W","SSE",24,17,68,42,1023.2,1021.2,NA,NA,10.4,17.4,"Yes","No"
31736,2012-06-08,"2012","June",8,"Sydney",6.4,18,0,2.6,9.6,"W",31,"W","ENE",20,6,71,46,1026,1023.8,NA,NA,8.6,16.6,"No","No"
31737,2012-06-09,"2012","June",9,"Sydney",6.6,18.3,0,2,9.5,"W",31,"W","NNW",24,4,78,44,1026.7,1024,NA,NA,8.3,17.6,"No","Yes"
31738,2012-06-10,"2012","June",10,"Sydney",8.3,14.2,2.4,0.2,0.2,"SE",30,"W","WSW",15,6,87,87,1026.2,1023.4,NA,NA,10,13.6,"Yes","Yes"
31739,2012-06-11,"2012","June",11,"Sydney",9.9,16.1,76.4,4.2,0,"SE",41,"W","SW",20,15,96,96,1022.5,1020.4,NA,NA,11.8,13,"Yes","Yes"
31740,2012-06-12,"2012","June",12,"Sydney",11.7,19.3,49.4,2.4,5.7,"SE",50,"SE","S",22,24,71,66,1020.5,1018.5,NA,NA,16.1,17.4,"Yes","Yes"
31741,2012-06-13,"2012","June",13,"Sydney",10.7,15.4,8.6,1.6,1.5,"SW",30,"WNW","W",13,11,95,91,1021.1,1019.2,NA,NA,12.1,14.8,"Yes","Yes"
31742,2012-06-14,"2012","June",14,"Sydney",11.2,19.4,13.8,1.2,5.6,"WNW",22,"W","calm",15,0,93,65,1019.4,1016.4,NA,NA,12.9,17.5,"Yes","No"
31743,2012-06-15,"2012","June",15,"Sydney",11.4,20.9,0,1.6,3.5,"N",24,"W","NNE",11,13,89,52,1016.7,1013.2,NA,NA,11.8,20.4,"No","No"
31744,2012-06-16,"2012","June",16,"Sydney",11.7,13.9,0.4,1.8,0,"W",26,"W","NNE",13,9,88,91,1018.2,1014.2,NA,NA,12,13.8,"No","Yes"
31745,2012-06-17,"2012","June",17,"Sydney",10.1,18.5,8.4,0.8,9.7,"W",50,"W","W",15,30,68,38,1018.8,1016.6,NA,NA,12.1,18.3,"Yes","No"
31746,2012-06-18,"2012","June",18,"Sydney",9.8,19.8,0,3.4,9.6,"WSW",30,"WNW","W",19,17,66,36,1022.1,1019.7,NA,NA,11.6,19,"No","No"
31747,2012-06-19,"2012","June",19,"Sydney",8.6,19.2,0,2.2,9.7,"WSW",54,"W","WSW",13,28,65,37,1019.6,1017.7,NA,NA,11.4,19,"No","No"
31748,2012-06-20,"2012","June",20,"Sydney",7.3,18.1,0,4.4,9.6,"W",26,"WNW","NE",13,4,74,45,1022.8,1017.9,NA,NA,9.1,17.2,"No","No"
31749,2012-06-21,"2012","June",21,"Sydney",8.4,18.7,0,2.6,1.4,"N",35,"NW","NNE",2,17,70,47,1016.4,1010.7,NA,NA,10.7,18.4,"No","No"
31750,2012-06-22,"2012","June",22,"Sydney",10.7,17.2,0,5,1.2,"NW",61,"NNW","WNW",19,20,44,56,1006.6,1007.9,NA,NA,16.4,14.8,"No","No"
31751,2012-06-23,"2012","June",23,"Sydney",8,17,0,2,9.6,"WSW",43,"W","WSW",17,15,66,32,1022.2,1021.2,NA,NA,9.3,16.2,"No","No"
31752,2012-06-24,"2012","June",24,"Sydney",6.9,18.3,0,3.2,9.8,"W",37,"WNW","WSW",17,19,55,38,1028.1,1026.1,NA,NA,9.9,18.1,"No","No"
31753,2012-06-25,"2012","June",25,"Sydney",6.5,19.4,0,2.2,9.8,"WSW",39,"W","WSW",19,22,73,NA,1027.9,1023.7,NA,NA,8.6,19.2,"No","Yes"
31754,2012-06-26,"2012","June",26,"Sydney",8.6,13.7,8.8,2,0,"S",37,"S","S",11,15,84,87,1030.7,1029.5,NA,NA,12.8,12.9,"Yes","Yes"
31755,2012-06-27,"2012","June",27,"Sydney",9.7,17.6,9.4,2,5.7,"SSE",28,"SSW","SE",7,15,84,58,1031.7,1028.6,NA,NA,12.4,15.8,"Yes","No"
31756,2012-06-28,"2012","June",28,"Sydney",9,18.5,0,1,4.6,"W",26,"W","ESE",19,9,89,66,1026.1,1020.8,NA,NA,10.5,16.8,"No","Yes"
31757,2012-06-29,"2012","June",29,"Sydney",10.4,19,1.6,2.4,6.7,"NNE",24,"W","ENE",13,13,91,70,1016.1,1010.9,NA,NA,12.3,17.9,"Yes","No"
31758,2012-06-30,"2012","June",30,"Sydney",10.1,20,0,2,7.3,"NNW",30,"W","NW",19,13,79,41,1013.6,1011.4,NA,NA,12.1,18,"No","No"
31759,2012-07-01,"2012","July",1,"Sydney",9.9,16.1,0,3,5.9,"WSW",44,"W","W",15,28,69,28,1016.2,1013.4,6,2,10.4,15.8,"No","No"
31760,2012-07-02,"2012","July",2,"Sydney",7.5,16.8,0,3.8,9.6,"W",52,"W","WSW",28,24,56,36,1016,1015.5,1,3,11.3,16.1,"No","No"
31761,2012-07-03,"2012","July",3,"Sydney",7.7,16.8,0,2.8,9.5,"unkn",NA,"W","S",20,19,61,40,1020.3,1018.1,1,5,9.6,15.8,"No","No"
31762,2012-07-04,"2012","July",4,"Sydney",7.2,16.2,0,3.6,6.4,"unkn",NA,"W","SSW",28,26,55,43,1024.6,1025.1,3,7,9.6,15.9,"No","Yes"
31763,2012-07-05,"2012","July",5,"Sydney",8.7,14.9,4,2.6,4.5,"SSW",44,"W","SSW",17,24,75,72,1031,1030.1,5,7,10.7,13.6,"Yes","Yes"
31764,2012-07-06,"2012","July",6,"Sydney",9.6,16,19,1.8,5.8,"SSW",44,"SW","S",17,22,89,52,1033.1,1031.4,4,2,11,15.3,"Yes","Yes"
31765,2012-07-07,"2012","July",7,"Sydney",8.7,15.1,1.2,2.4,0.7,"W",31,"W","SW",24,11,86,71,1032.5,1030.5,7,7,9.9,13.9,"Yes","No"
31766,2012-07-08,"2012","July",8,"Sydney",9.1,18,0.2,0.8,8.1,"W",26,"W","E",19,11,81,57,1031.2,1028.2,2,2,10.4,16.6,"No","No"
31767,2012-07-09,"2012","July",9,"Sydney",8.3,17,0,1.2,9.6,"ENE",24,"WNW","NE",15,13,90,67,1030.4,1026.6,3,5,9.3,16.7,"No","No"
31768,2012-07-10,"2012","July",10,"Sydney",8.4,18,0,1.8,2.4,"NE",44,"W","NNE",9,22,92,67,1026.6,1021.1,7,7,10.2,17.6,"No","Yes"
31769,2012-07-11,"2012","July",11,"Sydney",10.2,20.6,5.4,3.4,8.6,"W",31,"WNW","NW",11,15,76,44,1020.1,1017.6,1,5,13.2,20.1,"Yes","No"
31770,2012-07-12,"2012","July",12,"Sydney",11.6,17.3,0,3,0.2,"NNW",31,"W","NNE",9,9,80,79,1017.5,1012.7,7,8,13,17.1,"No","No"
31771,2012-07-13,"2012","July",13,"Sydney",12.9,22.9,0.2,0.4,6.3,"N",39,"NW","N",15,26,74,62,1011.6,1008,5,6,17.2,21.3,"No","No"
31772,2012-07-14,"2012","July",14,"Sydney",11.1,20.2,0,3.2,9.5,"NW",39,"W","WNW",13,19,73,31,1013.2,1009.7,2,1,13.4,19.1,"No","No"
31773,2012-07-15,"2012","July",15,"Sydney",9,18.2,0,5,10,"WSW",46,"WNW","WSW",9,17,52,33,1016.9,1016.9,1,1,12.2,17.8,"No","No"
31774,2012-07-16,"2012","July",16,"Sydney",9.4,20.3,0,2.6,9.9,"W",43,"W","ENE",24,11,62,36,1027.5,1025.4,0,0,11.3,18.3,"No","No"
31775,2012-07-17,"2012","July",17,"Sydney",8.1,21,0,3.6,9.7,"N",35,"WNW","N",13,17,82,34,1026.5,1021.5,1,0,9.8,20.4,"No","No"
31776,2012-07-18,"2012","July",18,"Sydney",9.3,20.7,0,3.2,7.9,"WSW",31,"W","SW",20,13,70,33,1019.4,1015.8,4,2,10.5,20.2,"No","No"
31777,2012-07-19,"2012","July",19,"Sydney",8.7,15.4,0,3.6,5.4,"S",50,"W","SSW",26,31,63,50,1020.2,1020.3,4,5,10.8,14.6,"No","No"
31778,2012-07-20,"2012","July",20,"Sydney",5.8,17.3,0,2.8,9.8,"SSW",35,"W","SSW",22,19,65,38,1025.9,1024.7,1,1,8.1,16.6,"No","Yes"
31779,2012-07-21,"2012","July",21,"Sydney",8.1,14.9,5,2,1.4,"SSW",52,"SSW","SSW",17,22,81,54,1029.3,1028.5,8,7,13.3,14.8,"Yes","Yes"
31780,2012-07-22,"2012","July",22,"Sydney",9.7,16.9,2.6,3.6,6.8,"SE",48,"W","S",20,20,92,62,1029.6,1027.6,6,6,10.6,16.2,"Yes","Yes"
31781,2012-07-23,"2012","July",23,"Sydney",9.5,18.3,2.6,3.4,NA,"SSE",48,"WNW","SSW",17,19,85,78,1029.2,1026.9,6,7,11.8,14.5,"Yes","Yes"
31782,2012-07-24,"2012","July",24,"Sydney",10.4,14,6.8,2.4,0.6,"W",26,"W","SSW",17,11,95,85,1027.9,1025.6,7,7,11.2,13.6,"Yes","Yes"
31783,2012-07-25,"2012","July",25,"Sydney",8.7,19.6,4.4,0.2,6.5,"N",30,"W","ENE",17,20,93,50,1023.9,1019.3,8,2,10,18,"Yes","No"
31784,2012-07-26,"2012","July",26,"Sydney",10,19.5,0,3.8,3.9,"NNW",31,"N","NE",13,7,57,48,1015.4,1011.3,6,7,14.7,17.8,"No","No"
31785,2012-07-27,"2012","July",27,"Sydney",8.7,17.4,0.4,2.4,10,"W",41,"W","W",15,20,74,32,1012.6,1009.8,0,3,11.3,17,"No","No"
31786,2012-07-28,"2012","July",28,"Sydney",7.8,19.4,0,4,9.7,"WSW",44,"W","S",22,11,68,45,1016.2,1015.7,1,4,9.8,16.7,"No","No"
31787,2012-07-29,"2012","July",29,"Sydney",8.4,16.2,0,1.6,7.1,"S",39,"WNW","S",17,20,66,45,1022.5,1021.6,1,6,11.5,16.1,"No","No"
31788,2012-07-30,"2012","July",30,"Sydney",7.3,15.9,0,4,10,"SSW",54,"W","SSW",24,28,54,36,1024.2,1022.2,1,1,9.6,15.3,"No","Yes"
31789,2012-07-31,"2012","July",31,"Sydney",7.5,16.1,4.4,3,6.3,"SW",44,"W","SSW",26,24,60,52,1025.8,1022.9,6,6,9.9,13.7,"Yes","No"
31790,2012-08-01,"2012","August",1,"Sydney",7,16.2,0,2.4,8.3,"SSW",43,"W","S",22,22,62,38,1022.5,1019.5,2,2,9.5,15.7,"No","No"
31791,2012-08-02,"2012","August",2,"Sydney",6.5,17.4,0,4.2,9.6,"W",44,"W","SE",26,9,58,37,1022.3,1018.5,1,3,9.2,15.8,"No","No"
