"","WindGustSpeed","WindSpeed9am","WindSpeed3pm","MinTemp","MaxTemp","TempRange","Temp9am","Temp3pm","Evaporation","Sunshine","Cloud9am","Cloud3pm","Rainfall","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","WindGustDir","WindDir9am","WindDir3pm","RainToday","RainTomorrow","Season","KmeansDF","KmeansScaled"
"891",26,9,13,21.1,27.9,6.8,25.9,26.9,6.4,10.9,5,7,5.4,69,66,1016.8,1015.2,"E","ENE","ENE","Yes","No","summer","2","1"
"892",24,9,11,21.6,28.9,7.3,26.9,27.8,6.2,11.4,3,1,0,65,62,1016.9,1014.2,"NE","ENE","NE","No","No","summer","2","1"
"893",31,7,15,21.7,30.4,8.7,27.3,28.4,8,12,4,4,0,59,65,1013,1008.1,"NE","NNW","NE","No","No","summer","2","1"
"894",48,7,6,24.1,30.7,6.6,28.3,25.4,7.2,3.7,6,7,0,65,89,1007.9,1004.9,"W","N","SSW","No","Yes","summer","3","4"
"895",15,2,6,20.4,27.2,6.8,23.9,23.7,12.4,0,8,8,80.4,81,86,1008.8,1006.9,"W","NW","NE","Yes","Yes","summer","3","4"
"896",30,2,13,22,30.2,8.2,27.2,28.7,2,9.2,7,1,1.6,67,62,1010.8,1008.8,"ENE","SSW","E","Yes","No","summer","2","1"
"897",33,7,13,20.8,29.1,8.3,26.5,29,5.8,9.1,6,3,0,64,60,1011.8,1009.1,"ESE","SSE","ESE","No","No","summer","2","1"
"898",24,4,11,20.5,32.1,11.6,27,29.2,5.8,12.4,1,2,0.2,62,55,1011.2,1006.8,"NE","SW","ENE","No","No","summer","2","1"
"899",52,2,2,19.9,31.3,11.4,27.3,20.4,7,5.2,7,7,0.6,67,90,1008.1,1005.7,"S","WNW","NNW","No","Yes","summer","3","4"
"900",35,4,6,19.2,30.6,11.4,28,29.2,10.6,3.4,6,7,47.6,64,60,1005.8,1002.9,"NNW","SE","NNE","Yes","No","summer","3","4"
"901",30,7,11,21.4,30.4,9,27,27.3,4.6,8.5,7,7,0,47,52,1006.6,1004.8,"WSW","W","WSW","No","Yes","summer","2","1"
"902",22,4,6,21.3,24.2,2.9,22.6,19,5.2,0,7,8,9.8,72,90,1006.7,1005.2,"WSW","SW","S","Yes","Yes","summer","3","4"
"903",48,17,24,17.3,28.1,10.8,24.1,27.2,3.8,12.3,7,1,57.4,64,31,1002.6,1003.6,"W","W","W","Yes","No","summer","1","1"
"904",35,6,9,14.7,27.7,13,25.1,25.8,8.6,12.4,1,5,0,37,52,1011.6,1009.9,"ESE","S","E","No","No","summer","1","1"
"905",24,7,4,17.8,23.1,5.3,22.1,20.6,8,0,7,8,0,75,88,1016.6,1015.5,"SE","SE","SW","No","Yes","summer","3","4"
"906",24,6,9,19.2,29.1,9.9,21.8,28,0.6,2.9,8,7,12.8,87,65,1016.9,1014.8,"ESE","SW","E","Yes","No","summer","3","4"
"907",41,15,11,21.8,27.7,5.9,26.8,25.2,3.2,0.2,7,8,0.2,71,81,1016.9,1015.3,"SSE","SE","ESE","No","Yes","summer","3","4"
"908",15,2,6,21.9,26.2,4.3,24.8,24.9,6.6,0.2,8,8,36.2,90,85,1014.8,1011.9,"SSE","S","SSE","Yes","Yes","summer","3","4"
"909",19,0,7,21.8,24.2,2.4,23.3,22.2,1,0,8,8,8.8,88,92,1009.9,1005.1,"WSW","calm","E","Yes","Yes","summer","3","4"
"910",33,2,7,21.6,26.6,5,24.2,21.4,0.6,0,8,8,60.2,94,92,1002.3,1000.1,"W","N","SW","Yes","Yes","summer","3","4"
"911",46,17,9,21.1,25.1,4,23.6,23.5,2,0,8,8,34,73,70,1012.7,1013.1,"SE","SE","SE","Yes","No","summer","3","4"
"912",33,17,11,20.4,27.5,7.1,24.5,27.1,3.4,0,8,7,1,58,56,1015.8,1013.3,"SE","SE","SE","No","No","summer","2","4"
"913",30,7,15,19.4,30.4,11,26.7,29.1,4.4,11.4,6,3,0,58,57,1015.5,1013.2,"E","SSE","E","No","No","summer","2","1"
"914",35,9,17,20.4,29.5,9.1,26.9,28.3,6.8,12.6,4,1,0,58,52,1015.3,1013.3,"ESE","ESE","E","No","No","summer","2","1"
"915",30,7,6,21.7,28.4,6.7,23,24.1,6.6,0,8,8,0.4,89,90,1014.4,1012.9,"ESE","SSE","SE","No","Yes","summer","3","4"
"916",26,7,11,22.7,29.6,6.9,27.4,28.4,2.2,11.2,4,3,3,68,63,1013.9,1010.7,"E","NE","NE","Yes","No","summer","2","1"
"917",24,4,6,22.9,32.1,9.2,27.8,28.6,6.2,6.9,5,5,0,67,58,1009.7,1006.3,"E","SW","ESE","No","No","summer","2","1"
"918",28,7,13,22.2,30.7,8.5,28.5,28.7,5.4,7.8,6,7,0,60,64,1007.8,1006,"ESE","S","E","No","No","summer","2","1"
"919",26,6,9,21.7,29.3,7.6,26.8,27.4,5.2,0,6,6,0,65,64,1008.1,1004.4,"W","E","NE","No","Yes","summer","2","4"
"920",22,7,4,20.5,24.8,4.3,23.9,19.9,4.6,0,8,8,41.8,82,91,1005.4,1004.8,"WSW","ESE","S","Yes","Yes","summer","3","4"
"921",37,4,17,19.3,26.8,7.5,21.1,26.2,2.6,0.8,8,7,35.6,95,65,1007.7,1006.6,"ESE","ESE","ESE","Yes","Yes","summer","3","4"
"922",37,15,15,21.1,27.3,6.2,26.7,25.9,2,2.1,7,8,11.6,65,73,1008.1,1005.1,"SE","SSE","SSE","Yes","Yes","summer","2","4"
"923",39,9,13,22,27.8,5.8,25.2,24,2.4,0,8,8,12.2,86,90,1006.8,1005.7,"E","SE","ESE","Yes","Yes","summer","3","4"
"924",41,13,19,22.5,27.1,4.6,24.2,25.9,1.4,0.4,8,8,110.8,94,85,1006.9,1005.1,"E","E","E","Yes","Yes","summer","3","4"
"925",33,15,15,23.8,28.6,4.8,25,24.1,2,0,8,8,15.4,88,94,1007.7,1007.4,"E","E","E","Yes","Yes","summer","3","4"
"926",33,13,17,21.9,29.6,7.7,27.7,28.2,2.4,9.9,4,5,40,70,70,1010.6,1009.6,"E","E","ENE","Yes","No","summer","3","4"
"927",31,13,13,22.1,28.4,6.3,27.2,27.1,7.8,6.9,3,5,0.4,58,57,1013.1,1010.8,"ENE","ESE","ESE","No","No","summer","2","1"
"928",31,11,13,19.4,28.9,9.5,26.1,27.1,8.2,11.8,7,5,0,60,59,1011.5,1009,"E","ESE","E","No","No","summer","2","1"
"929",26,4,7,20.2,28.8,8.6,24,28,7.2,9.2,7,5,0.4,77,52,1009.3,1006.6,"E","SW","E","No","No","summer","2","1"
"930",30,11,13,19.5,29.7,10.2,27,28.1,6.2,10.3,3,5,0,57,56,1007.2,1004.7,"E","SSE","E","No","No","summer","2","1"
"931",20,7,9,19.5,33.5,14,26.5,33.2,7,12.9,1,2,0,59,48,1005.4,1000.7,"ENE","WSW","WSW","No","No","summer","2","1"
"932",30,6,11,23.2,34.9,11.7,31.6,31.2,7.2,10.1,1,3,0,57,53,1003.8,1003.5,"ENE","SW","E","No","Yes","summer","2","1"
"933",33,7,13,23.4,31.2,7.8,29.4,28.7,4.6,10.3,6,7,3.4,70,71,1007.4,1005.7,"SW","E","ENE","Yes","Yes","summer","2","1"
"934",33,4,11,20.6,29.8,9.2,28,26.5,4.2,8.6,6,7,36.2,67,70,1008.8,1008.6,"SE","S","ESE","Yes","Yes","summer","3","4"
"935",43,11,15,20.7,28.5,7.8,23.8,27.9,6,8,7,5,4.4,77,51,1012.2,1010.7,"ESE","SE","SE","Yes","No","summer","2","1"
"936",39,9,20,18.9,29.4,10.5,26.7,27.8,6.4,12.5,3,4,0,54,48,1012.9,1011.7,"SSE","S","ESE","No","No","summer","2","1"
"937",37,9,11,18.8,29.8,11,26.6,28.7,9.8,11.6,3,2,0,49,43,1010.9,1008.4,"ESE","SSE","SE","No","No","summer","1","1"
"938",20,2,7,19.1,29.4,10.3,26.1,28.9,8.4,12.5,1,1,0,52,47,1010.2,1007.3,"NE","NNE","ENE","No","No","summer","2","1"
"939",24,4,11,20.2,30.4,10.2,28.2,28.9,5.8,12.8,1,1,0,58,56,1011.4,1009.9,"NNE","N","NE","No","No","summer","2","1"
"940",28,2,11,21.5,30.5,9,27.3,28.9,7.4,12.8,3,1,0,57,59,1015.3,1013.7,"ENE","ESE","ENE","No","No","summer","2","1"
"941",22,4,9,20.6,31,10.4,27.2,29.9,7,12.6,3,1,0,61,56,1015.5,1012.5,"E","SE","NE","No","No","summer","2","1"
"942",31,6,15,21.9,31.4,9.5,27.8,30.1,8.2,9.6,5,3,0,65,54,1013.5,1013.1,"SE","SSE","ESE","No","No","summer","2","1"
"943",46,15,17,23.1,29.7,6.6,25.5,29.1,8,10.4,5,2,0.2,58,44,1018,1016.1,"E","SE","SE","No","No","summer","2","1"
"944",31,11,15,20.8,30,9.2,27,27.4,8,4.1,7,7,0,63,62,1019.6,1017.6,"ESE","ESE","E","No","No","summer","2","1"
"945",24,9,9,21.1,31.1,10,27.6,30,5.8,12.4,3,3,0,61,55,1018.3,1015.3,"ENE","ENE","NE","No","Yes","summer","2","1"
"946",26,9,11,23.2,30.7,7.5,27.1,29.7,7.6,6.8,5,7,3.6,81,67,1017.5,1014.8,"ENE","ENE","ENE","Yes","Yes","summer","3","4"
"947",24,0,11,25,31.8,6.8,28.3,30.1,4.8,11.7,3,3,3.8,83,64,1017.5,1016.1,"ENE","calm","ENE","Yes","Yes","summer","2","1"
"948",24,2,13,24.3,31.3,7,29.2,30.5,7.4,9.9,3,5,2,74,63,1018,1015.1,"ENE","NNE","ENE","Yes","No","summer","2","1"
"949",28,6,11,23.6,32.6,9,30.4,31.4,7.2,12.8,3,1,0.2,62,54,1017.2,1014.9,"E","NE","NNE","No","Yes","summer","2","1"
"950",30,7,11,24.8,32.4,7.6,29.1,30.9,8.4,12,4,3,2.2,69,63,1017.4,1015,"NE","ENE","NNE","Yes","Yes","summer","2","1"
"951",24,2,11,24.8,32.4,7.6,28.9,31.6,9.8,8.9,6,3,7,77,63,1018.5,1015.3,"ENE","NNW","NE","Yes","Yes","summer","2","1"
"952",31,4,13,24.2,30.4,6.2,24.6,29.2,4.6,1.8,7,7,1.6,81,58,1018.2,1014.9,"SE","SW","SE","Yes","Yes","summer","2","4"
"953",26,4,7,21.3,26.8,5.5,21.6,24.4,5.2,0.7,7,7,6.4,92,75,1016.7,1014.5,"SE","S","SSE","Yes","Yes","summer","3","4"
"954",43,13,17,21,29,8,26.6,28.3,2.2,8.3,5,3,14.2,59,45,1019.9,1019,"SE","SE","ESE","Yes","No","summer","2","1"
"955",31,7,13,20.2,30.2,10,26.9,27.9,7.6,9.8,6,5,0,59,55,1020.4,1017.8,"E","SSE","ESE","No","Yes","summer","2","1"
"956",30,6,2,20.6,28.9,8.3,23.8,27.8,8.6,4.5,7,6,1.2,85,61,1018.8,1015.3,"E","SW","N","Yes","No","summer","4","4"
"957",22,2,11,19.8,31.1,11.3,27.1,30,2.8,12,3,1,0,61,51,1015.9,1012.7,"E","W","ENE","No","No","summer","2","1"
"958",22,6,11,20.7,30.8,10.1,26.4,28.9,6.4,10.4,5,3,0,65,59,1016.1,1013.1,"E","WSW","ENE","No","No","summer","2","1"
"959",33,11,17,21.4,31.8,10.4,27.8,30.5,6.4,12,5,3,0,61,48,1016.1,1014.3,"E","SE","E","No","No","summer","2","1"
"960",37,7,2,21.4,29.7,8.3,27.6,26.9,8.6,5,6,7,0,67,76,1017.6,1015.7,"ESE","SE","E","No","Yes","summer","2","4"
"961",30,6,2,20.3,28.8,8.5,25.4,24.7,4.8,3.6,5,6,21,79,84,1016.9,1014.4,"SE","S","S","Yes","Yes","summer","3","4"
"962",20,4,2,21.9,28.7,6.8,26.6,26.5,3.6,7,7,5,2.2,75,80,1014.6,1012.3,"E","SSE","W","Yes","Yes","summer","3","4"
"963",24,6,15,21,31.3,10.3,27,29.6,4.4,11.7,3,2,19,69,60,1013.7,1011.5,"E","SE","E","Yes","No","summer","2","1"
"964",20,6,9,22.1,31.9,9.8,28.2,30.3,8,12.2,4,1,0,68,56,1014.1,1011.4,"ENE","E","ENE","No","No","summer","2","1"
"965",20,4,9,22.1,35.3,13.2,28.7,33.6,3.6,12.3,0,1,0,55,51,1011.9,1007.3,"ENE","WSW","NE","No","No","summer","2","1"
"966",41,4,13,24.4,34.5,10.1,30.7,30.3,8,8.1,4,6,0,65,67,1008.1,1004.6,"WNW","WNW","ENE","No","Yes","summer","2","1"
"967",48,22,17,21.9,28.4,6.5,25.8,26,10.6,9.1,5,7,68.8,59,55,1014.4,1014.5,"SE","SSE","SE","Yes","No","summer","3","4"
"968",37,7,7,18.2,27.6,9.4,20.8,25.6,7,1.1,7,7,0.2,83,68,1017.8,1015.2,"ESE","SSE","SSE","No","Yes","summer","3","4"
"969",30,4,11,18.8,27.7,8.9,23.9,27,6.6,9,6,5,3.6,63,54,1017.3,1014.4,"SSE","S","ESE","Yes","No","summer","2","1"
"970",22,4,11,18.3,29.3,11,25.5,27.9,4.2,11.2,2,2,0,61,56,1015.2,1012.4,"E","SW","ENE","No","No","summer","2","1"
"971",22,4,11,19.2,30.6,11.4,26,28.5,7.4,11,2,1,0,63,49,1014.3,1010.9,"ENE","SW","ENE","No","No","summer","2","1"
"972",22,6,7,22.1,31.4,9.3,26.5,29.9,5.2,12.2,3,1,0,61,54,1013.7,1010.5,"NNE","W","NNE","No","No","summer","2","1"
"973",22,2,9,22.1,32,9.9,28.3,30.8,8,10.2,1,1,0,57,53,1013.4,1009.8,"NE","SE","NNE","No","No","summer","2","1"
"974",24,4,9,21.9,33.2,11.3,27.9,32.2,7.4,11.9,1,1,0,61,54,1011.3,1008.1,"NNE","NW","NNE","No","Yes","autumn","2","1"
"975",30,7,11,20.4,30.9,10.5,25.9,30.4,7,8,6,1,22.6,78,55,1013.2,1010.2,"SSE","SW","E","Yes","Yes","autumn","2","1"
"976",28,4,11,23.8,33.1,9.3,26.7,30.9,5,7.1,4,3,1.2,76,60,1012,1007.8,"SSE","WSW","ENE","Yes","Yes","autumn","2","1"
"977",17,2,9,22.6,25,2.4,23.1,24.1,1.2,0,8,8,23.4,91,87,1011.8,1009,"SSE","SSE","SSE","Yes","Yes","autumn","3","4"
"978",41,4,11,21.1,27,5.9,24.1,26.8,2.2,0,8,8,29.2,87,59,1014.2,1014.2,"SE","SW","SSE","Yes","Yes","autumn","3","4"
"979",48,13,20,19.2,27.4,8.2,25.3,26.4,5,8.2,3,3,1.4,57,44,1020.5,1019.4,"SE","SE","SE","Yes","No","autumn","2","1"
"980",33,7,15,18.5,27.5,9,23.2,26.6,6.6,9.5,7,3,0.4,63,45,1020.4,1017.7,"ESE","SE","ESE","No","No","autumn","2","1"
"981",33,4,11,18.1,27,8.9,23.1,25.4,6.2,10,7,3,0.8,76,53,1018.7,1016,"ESE","NE","E","No","Yes","autumn","4","1"
"982",28,4,13,18.4,27.1,8.7,24.7,25.2,5.2,8.8,6,7,2.4,60,59,1017.7,1015.4,"E","S","ESE","Yes","No","autumn","2","1"
"983",24,4,9,19.7,27.6,7.9,26.4,27.2,6.8,4.7,6,7,0.2,60,58,1015.7,1013.2,"NE","E","NE","No","No","autumn","2","4"
"984",26,6,13,20.7,29.2,8.5,26.9,27.8,3.2,8.6,6,7,0,61,58,1016.5,1015.3,"ENE","ENE","ENE","No","No","autumn","2","1"
"985",30,11,13,21.2,28.9,7.7,27.4,27.6,5.6,7.9,6,6,0.2,64,58,1020.1,1018.7,"E","ENE","ENE","No","No","autumn","2","1"
"986",28,9,11,19.9,29.3,9.4,26.7,27.3,5.6,8.6,5,5,0,68,63,1021.4,1018.2,"E","SE","E","No","Yes","autumn","2","1"
"987",19,7,0,19.8,29.1,9.3,26,29.3,5.2,10.5,3,2,3.4,69,54,1020.6,1017.8,"unkn","E","calm","Yes","No","autumn","4","1"
"988",22,9,11,20.2,29.6,9.4,26.2,28.5,7.6,10.7,4,3,0,62,50,1019.2,1015.6,"ENE","ESE","E","No","No","autumn","2","1"
"989",22,4,9,21.3,30.4,9.1,26.2,28.7,5.6,8.5,6,6,0,68,61,1018.1,1014.8,"ENE","S","ENE","No","No","autumn","2","1"
"990",22,0,11,21.8,29.4,7.6,26.3,27.9,4.4,6.5,6,6,0,69,62,1018.6,1015,"ENE","calm","ENE","No","No","autumn","2","4"
"991",15,6,2,21.8,28.7,6.9,24.4,27.9,5,0.2,7,7,0,76,62,1015,1011.2,"ENE","WSW","ENE","No","Yes","autumn","4","4"
"992",22,7,6,22.3,23.9,1.6,23.6,21.7,2.4,0,8,8,1.4,80,92,1011.9,1008.4,"E","SE","SSE","Yes","Yes","autumn","3","4"
"993",26,2,7,20.3,27.2,6.9,22.4,25.5,2,0,8,8,32.6,94,78,1007.8,1004.2,"SE","SW","SE","Yes","Yes","autumn","3","4"
"994",15,4,9,22.2,31.1,8.9,26.9,28.6,1.4,8.1,5,5,1.2,70,68,1005.1,1001.9,"ENE","SW","ENE","Yes","No","autumn","2","4"
"995",28,4,13,23.1,34.5,11.4,27.4,33.9,3,8.5,7,2,0,76,39,1003.2,1000.1,"WNW","W","WNW","No","No","autumn","2","1"
"996",30,6,11,19.6,32.4,12.8,28,31.8,5.4,11.6,1,3,0,48,40,1006.7,1003.4,"W","WSW","WNW","No","No","autumn","1","1"
"997",31,9,15,20.7,30.9,10.2,26.3,30.3,7.8,11.2,1,2,0,52,34,1009.8,1006.5,"W","W","W","No","No","autumn","1","1"
"998",37,4,15,16.3,29.9,13.6,25.8,29.3,7.8,8.6,1,4,0,43,34,1011.7,1008.7,"W","SW","W","No","No","autumn","1","1"
"999",31,4,13,19.1,28.7,9.6,25.7,27.4,8,10.7,3,3,0,56,48,1014.8,1013.8,"SE","SSW","SE","No","No","autumn","2","1"
"1000",41,9,13,19.4,27,7.6,25.2,25.8,8,5.2,5,7,0,57,52,1020,1018.2,"SE","S","SE","No","No","autumn","2","1"
"1001",35,6,13,18.1,26.8,8.7,24.7,23.8,7.2,4.8,4,6,0,59,69,1022.6,1020.6,"SE","S","SE","No","Yes","autumn","2","1"
"1002",28,2,13,19.2,26.6,7.4,24.2,25.5,3.2,0.9,7,8,6,75,52,1022.3,1019.7,"E","SSW","E","Yes","Yes","autumn","4","2"
"1003",17,4,0,20.1,22.9,2.8,20.7,20.8,6,0,8,8,6.8,91,87,1020.7,1017.7,"SSE","S","calm","Yes","Yes","autumn","3","2"
"1004",22,2,9,19.3,27.6,8.3,22.8,25.4,1,6.6,7,7,16,79,70,1020,1017.6,"WSW","SW","E","Yes","No","autumn","3","2"
"1005",15,9,0,18.8,26.6,7.8,22.5,25.9,3.8,10.4,5,3,5.6,65,51,1021.6,1018.8,"unkn","unkn","unkn","Yes","Yes","autumn","4","2"
"1006",19,4,13,17.7,29.1,11.4,24.1,28.7,6.8,10.2,6,4,4.6,62,40,1018.8,1016.2,"unkn","unkn","unkn","Yes","No","autumn","4","1"
"1007",35,7,4,17.9,26,8.1,24.1,24.1,3.2,7.3,5,7,0.8,63,67,1022.9,1019.9,"unkn","unkn","unkn","No","No","autumn","2","2"
"1008",30,9,15,17.3,27.5,10.2,21.9,29.1,2.6,11.9,6,5,0,63,25,1018,1015.1,"unkn","unkn","unkn","No","No","autumn","1","1"
"1009",24,6,11,17.6,25.8,8.2,23.9,25.4,4.6,10.5,3,4,0,70,57,1018.8,1016.9,"unkn","unkn","unkn","No","Yes","autumn","4","1"
"1010",31,11,11,16.5,25.9,9.4,20,27.3,3.4,11.4,3,0,1,56,34,1014.2,1008.4,"unkn","unkn","unkn","Yes","No","autumn","1","1"
"1011",30,7,2,17.1,25.5,8.4,21.3,24.3,1.6,9,7,7,0,68,67,1011.3,1009.5,"unkn","unkn","unkn","No","Yes","autumn","2","4"
"1012",30,9,6,17.4,23.3,5.9,20.5,23.4,9.8,7.7,7,3,13.4,85,61,1017.2,1012.1,"unkn","unkn","unkn","Yes","Yes","autumn","3","4"
"1013",35,2,9,17,25.9,8.9,24.1,27.4,1.4,7.9,1,1,5,71,59,1020.5,1014.7,"unkn","unkn","unkn","Yes","No","autumn","2","3"
"1014",20,7,6,15.3,27.7,12.4,21.3,27.2,4,12.5,3,1,0,65,44,1015.8,1012.2,"unkn","unkn","unkn","No","No","autumn","4","3"
"1015",35,11,9,17.3,28.1,10.8,21.1,24.4,2.2,9.6,3,7,0,69,63,1016.9,1013,"unkn","unkn","unkn","No","Yes","autumn","2","1"
"1016",24,4,13,17.4,27.4,10,24.4,23,6.6,9.9,2,5,7.6,64,64,1021.8,1019.8,"unkn","unkn","unkn","Yes","No","autumn","2","1"
"1017",31,4,7,15.5,28.6,13.1,20.8,29,5.4,12,1,2,0,54,16,1021.7,1016.4,"unkn","unkn","unkn","No","No","autumn","1","3"
"1018",30,6,9,17.2,29.4,12.2,23.1,27.3,6.8,12,1,2,0,65,43,1018.8,1015.6,"unkn","unkn","unkn","No","No","autumn","2","1"
"1019",22,4,4,17.8,28.2,10.4,22.9,25,3,7.1,6,8,0,62,60,1008.1,1005.7,"unkn","unkn","unkn","No","Yes","autumn","2","4"
"1020",28,11,6,18.4,23,4.6,20.7,20.6,4.2,0.8,6,8,2,79,86,1017.4,1015.7,"unkn","unkn","unkn","Yes","No","autumn","3","2"
"1021",22,2,6,17.4,24.7,7.3,21.4,21.4,4,0,7,7,0.6,73,73,1020.2,1017.4,"unkn","unkn","unkn","No","Yes","autumn","3","2"
"1022",33,7,9,17.9,20.8,2.9,20.4,20.8,9.2,0,7,4,3.8,92,79,1016.1,1011.2,"unkn","unkn","unkn","Yes","Yes","autumn","3","4"
"1023",20,2,6,18.1,24.5,6.4,21.3,21.4,4.4,0.5,6,8,16.2,80,82,1016.3,1015,"unkn","unkn","unkn","Yes","Yes","autumn","3","2"
"1024",22,4,7,19.5,26.9,7.4,22.6,27.4,4.2,7.2,7,6,2.6,77,52,1013,1010.3,"unkn","unkn","unkn","Yes","No","autumn","4","4"
"1025",20,4,4,18.8,28.6,9.8,23.3,29.1,4,8.2,7,2,0.2,88,56,1014.1,1011.2,"unkn","unkn","unkn","No","No","autumn","4","1"
"1026",43,13,13,18.4,29.4,11,23.9,27.2,3,7.5,7,7,0,60,43,1016.5,1013.7,"unkn","unkn","unkn","No","No","autumn","2","1"
"1027",30,6,13,17.4,28.1,10.7,23.5,28.4,8.2,8.8,3,2,0,65,34,1018.9,1015.3,"unkn","unkn","unkn","No","No","autumn","1","1"
"1028",35,9,13,17.8,26.7,8.9,22.1,25.6,4.2,3.3,8,7,0,78,52,1013.4,1011.4,"unkn","unkn","unkn","No","No","autumn","2","4"
"1029",30,6,9,19.2,25.1,5.9,21.7,22,7,0.9,7,7,0,73,69,1013,1009,"unkn","unkn","unkn","No","No","autumn","2","4"
"1030",26,7,11,16.4,25.7,9.3,21.3,23.8,7.2,5.3,7,5,0,54,54,1014,1010.6,"unkn","unkn","unkn","No","Yes","autumn","2","1"
"1031",22,2,2,15.8,22.6,6.8,20.6,21.7,2.1,1.9,7,7,7.2,76,65,1020.2,1017.9,"unkn","unkn","unkn","Yes","Yes","autumn","4","2"
"1032",30,11,7,16,22.5,6.5,22,20.9,7.4,4.6,6,8,15.4,58,80,1007.3,1006,"unkn","unkn","unkn","Yes","Yes","autumn","3","4"
"1033",24,0,9,16.3,25.4,9.1,21.7,23.6,2.2,0,7,7,1.8,84,71,1011.9,1009.5,"unkn","unkn","unkn","Yes","Yes","autumn","3","4"
"1034",13,7,7,15.6,25.6,10,21,22.2,3.2,8.7,7,7,12.4,76,73,1015.6,1012.5,"unkn","unkn","unkn","Yes","No","autumn","3","2"
"1035",20,6,6,14.7,27.1,12.4,20.8,26.3,3.4,10.1,0,1,0.2,66,37,1015.3,1011.5,"W","WSW","S","No","No","autumn","4","3"
"1036",17,4,4,14.1,27.6,13.5,20.9,25.7,3,10.1,1,3,0,66,47,1015.6,1012.2,"E","SSW","ENE","No","No","autumn","4","3"
"1037",31,4,0,15.6,25.7,10.1,20.7,18.1,4,6.9,3,7,0,74,88,1014.5,1010.9,"W","S","calm","No","Yes","autumn","3","2"
"1038",20,6,6,14.8,25.3,10.5,19.6,24.4,3.4,8.8,1,3,19.6,72,47,1014,1011.5,"WSW","SW","SSE","Yes","No","autumn","4","3"
"1039",26,6,7,14.2,25.6,11.4,20.1,25.4,3.4,8.8,1,3,0.2,61,45,1016.3,1014.5,"SSE","WSW","SW","No","No","autumn","4","3"
"1040",19,7,6,14.3,24.9,10.6,19.6,23.3,4,9.6,6,6,0,53,43,1020.4,1016.5,"SW","SW","W","No","No","autumn","1","3"
"1041",13,6,4,12.3,25,12.7,18.1,24,4,10,1,3,0,67,38,1018.3,1014.3,"W","SW","W","No","No","autumn","4","3"
"1042",19,0,6,12.4,24.2,11.8,17.3,23.3,3.8,5.6,7,3,0,75,54,1016.8,1012.5,"ENE","calm","NE","No","Yes","autumn","4","2"
"1043",17,4,4,16.2,18.9,2.7,16.8,16.6,2,0.1,8,7,5.6,90,84,1013.4,1009.7,"SSW","SW","W","Yes","Yes","autumn","3","2"
"1044",31,11,13,13.2,22.5,9.3,16.9,20.8,1.6,10.1,2,2,3.8,69,47,1011.8,1009.8,"WSW","WSW","W","Yes","No","autumn","4","3"
"1045",35,4,13,10.3,21.5,11.2,18,21.2,3.4,10.2,0,0,0,49,32,1014.7,1010.9,"WNW","W","WNW","No","No","autumn","1","3"
"1046",41,11,17,11.8,21.7,9.9,16.4,21.2,5.4,10.2,1,1,0,44,36,1014.9,1010.6,"W","WSW","W","No","No","autumn","1","3"
"1047",22,6,7,7.9,22.9,15,16.2,22.3,5.6,10.3,0,1,0,47,35,1016.6,1012.2,"W","SW","SW","No","No","autumn","1","3"
"1048",28,6,6,8.2,23,14.8,18.3,22.7,4,10.3,2,2,0,48,31,1016.2,1014.4,"W","SW","WSW","No","No","autumn","1","3"
"1049",19,6,4,11.5,23.2,11.7,16.5,22.2,4,10,1,2,0,43,32,1026,1024.5,"SW","SW","S","No","No","autumn","1","3"
"1050",17,6,2,10.5,23.7,13.2,17.4,18.7,4.4,8.1,2,5,0,59,79,1029.5,1026,"W","SW","NNW","No","No","autumn","4","2"
"1051",19,4,9,11.2,24.9,13.7,16.6,22.2,3.2,8.1,1,2,0.4,75,53,1027.7,1024.2,"ESE","SW","ESE","No","No","autumn","4","3"
"1052",28,4,9,12.1,23.8,11.7,18,22.7,4,7.3,3,5,0.2,64,51,1028.6,1025.7,"SE","SW","SE","No","No","autumn","4","3"
"1053",28,4,6,14.5,22.5,8,18.6,19.3,3,6.5,5,7,0.2,77,87,1028.3,1026.2,"SSE","SSW","SE","No","Yes","autumn","3","2"
"1054",24,4,7,14.2,24.1,9.9,18.9,22.4,3,8.9,1,6,4.2,73,57,1027,1023.9,"ESE","SSW","E","Yes","No","autumn","4","2"
"1055",22,4,9,14.1,23.2,9.1,17,21.1,3,4.5,7,4,0.4,85,77,1025.7,1022.2,"E","WSW","SE","No","Yes","autumn","3","2"
"1056",15,4,7,17,24.5,7.5,18.7,23.1,2.2,4.7,7,7,10.8,89,64,1022.9,1017.9,"E","SW","ENE","Yes","No","autumn","3","2"
"1057",30,0,6,15.7,23.3,7.6,19.6,17.4,1.2,1.9,7,8,0,86,90,1014.1,1010.6,"SW","calm","S","No","Yes","autumn","3","2"
"1058",31,9,9,14.1,22.6,8.5,18.9,22.1,0.8,9.7,1,3,11.4,63,42,1009.3,1005.4,"W","W","W","Yes","No","autumn","1","3"
"1059",44,11,15,11.7,19.4,7.7,16,19.2,5.6,10.1,1,1,0,61,46,1009.6,1006.5,"W","W","W","No","No","autumn","2","3"
"1060",24,7,7,11,22.2,11.2,16.4,21.1,6,9.6,1,2,0,55,43,1013.4,1012.2,"WSW","WSW","W","No","No","autumn","1","3"
